Year,Country,Gold,Silver,Bronze,Total,Historical_Gold,Historical_Silver,Historical_Bronze,Historical_Total,Recent_3_Olympics_Avg,WB_Code,Population,GDP,GDP_per_capita,HDI,Climate_Zone,Climate_Description,Avg_Temp_C,Winter_Sports_Index,Education_Spending_pct_GDP,Medals_per_million_pop,Medals_per_billion_GDP,Medals_per_10K_GDPpc,Medals_per_HDI,Gold_per_million_pop,Gold_per_billion_GDP,Gold_per_10K_GDPpc,Gold_per_HDI
2022,PAK,0,0,0,0,0,0,0,0,0.0,PAK,243700667.0,374890295666.694,1538.3228133171,0.544,3.0,Temperate,12.0,4.0,1.97300945756988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,PAK,0,0,0,0,0,0,0,0,0.0,PAK,,,,,3.0,Temperate,12.0,4.0,,,,,,,,,
2014,PAR,0,0,0,0,0,0,0,0,0.0,PRY,6069811.0,40377929295.6522,6652.25478942461,0.733,3.0,Temperate,12.0,4.0,2.59655894629063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,PER,0,0,0,0,0,0,0,0,0.0,PER,29086019.0,147527631520.729,5072.11494019615,0.731,4.0,Mediterranean/Subtropical,18.0,2.0,2.86730003356934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,PER,0,0,0,0,0,0,0,0,0.0,PER,30115826.0,200786250582.943,6667.13410360861,0.763,4.0,Mediterranean/Subtropical,18.0,2.0,3.69599008560181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PER,0,0,0,0,0,0,0,0,0.0,PER,33475438.0,246065570308.155,7350.63034300417,0.79,4.0,Mediterranean/Subtropical,18.0,2.0,3.83315992355347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1972,PHI,0,0,0,0,0,0,0,0,0.0,PHL,39408560.0,9067815521.3262,230.097611314044,,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1988,PHI,0,0,0,0,0,0,0,0,0.0,PHL,59739052.0,43152128958.6116,722.343718454247,,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1992,PHI,0,0,0,0,0,0,0,0,0.0,PHL,65926125.0,60422328242.1803,916.515694532029,0.599,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,PHI,0,0,0,0,0,0,0,0,0.0,PHL,103767130.0,297483555338.044,2866.83803761407,0.689,4.0,Mediterranean/Subtropical,18.0,2.0,2.66454238129968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,PHI,0,0,0,0,0,0,0,0,0.0,PHL,109465287.0,346841896587.313,3168.51036609727,0.7,4.0,Mediterranean/Subtropical,18.0,2.0,3.85502760745456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,PHI,0,0,0,0,0,0,0,0,0.0,PHL,113964338.0,404353369604.631,3548.06930572116,0.714,4.0,Mediterranean/Subtropical,18.0,2.0,3.57960089528426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,PHI,0,0,0,0,0,0,0,0,0.0,PHL,,,,,4.0,Mediterranean/Subtropical,18.0,2.0,,,,,,,,,
1960,POL,0,1,1,2,0,0,1,1,0.3333333333333333,POL,29637450.0,,,,2.0,Continental,5.0,7.0,,0.06748218891976199,,,,0.0,,,
1964,POL,0,0,0,0,0,1,2,3,1.0,POL,31139450.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1968,POL,0,0,0,0,0,1,2,3,1.0,POL,32294655.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1972,POL,1,0,0,1,0,1,2,3,0.6666666666666666,POL,33055650.0,,,,2.0,Continental,5.0,7.0,,0.030252014406009258,,,,0.030252014406009258,,,
1976,POL,0,0,0,0,1,1,2,4,0.3333333333333333,POL,34356300.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1980,POL,0,0,0,0,1,1,2,4,0.3333333333333333,POL,35574150.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1984,POL,0,0,0,0,1,1,2,4,0.3333333333333333,POL,36904134.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1988,POL,0,0,0,0,1,1,2,4,0.0,POL,37824487.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1992,POL,0,0,0,0,1,1,2,4,0.0,POL,38363667.0,94337050693.2727,2459.02068468253,0.724,2.0,Continental,5.0,7.0,4.1879301071167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,POL,0,0,0,0,1,1,2,4,0.0,POL,38542652.0,110803635287.621,2874.83163555069,0.747,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,POL,0,0,0,0,1,1,2,4,0.0,POL,38663481.0,175282269666.801,4533.5356551781,0.784,2.0,Continental,5.0,7.0,4.92518997192383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,POL,0,1,1,2,1,1,2,4,0.0,POL,38230364.0,199694463255.567,5223.45178967082,0.816,2.0,Continental,5.0,7.0,5.37052011489868,0.05231443781178751,0.010015300211105102,3.8288857263982505,2.450980392156863,0.0,0.0,0.0,0.0
2006,POL,0,1,1,2,1,2,3,6,0.6666666666666666,POL,38141267.0,345897630736.173,9068.85528307627,0.831,2.0,Continental,5.0,7.0,5.18850994110107,0.052436642967314116,0.0057820575288226326,2.205350000161845,2.406738868832732,0.0,0.0,0.0,0.0
2010,POL,1,3,2,6,1,3,4,8,1.3333333333333333,POL,38042794.0,478111630683.514,12567.7317676382,0.852,2.0,Continental,5.0,7.0,5.08126020431519,0.1577171224595123,0.01254937051295391,4.7741311725397795,7.042253521126761,0.026286187076585386,0.002091561752158985,0.7956885287566299,1.1737089201877935
2014,POL,4,1,1,6,2,6,6,14,3.333333333333333,POL,38011735.0,542134167178.627,14262.2841914116,0.873,2.0,Continental,5.0,7.0,4.93859004974365,0.15784599150762257,0.011067371073889665,4.206899764073594,6.872852233676976,0.10523066100508172,0.007378247382593109,2.804599842715729,4.581901489117984
2018,POL,1,0,1,2,6,7,7,20,4.666666666666667,POL,37974750.0,594616687350.017,15658.2120316794,0.884,2.0,Continental,5.0,7.0,4.55985021591187,0.05266657450016129,0.003363511389014742,1.2772850411998748,2.262443438914027,0.026333287250080644,0.001681755694507371,0.6386425205999374,1.1312217194570136
2022,POL,0,0,1,1,7,7,8,22,4.666666666666667,POL,36821749.0,695607470875.276,18891.2121169279,0.902,2.0,Continental,5.0,7.0,4.31372976303101,0.027157862599085123,0.0014375923805730693,0.529346658017739,1.1086474501108647,0.0,0.0,0.0,0.0
2026,POL,0,3,1,4,7,7,9,23,3.0,POL,,,,,2.0,Continental,5.0,7.0,,,,,,,,,
1988,POR,0,0,0,0,0,0,0,0,0.0,PRT,10019610.0,56347250696.3788,5623.69699982123,,3.0,Temperate,12.0,4.0,3.38753008842468,0.0,0.0,0.0,,0.0,0.0,0.0,
1994,POR,0,0,0,0,0,0,0,0,0.0,PRT,9991525.0,99688641304.3478,9977.31990905771,0.765,3.0,Temperate,12.0,4.0,4.67129993438721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,POR,0,0,0,0,0,0,0,0,0.0,PRT,10160196.0,123946327916.296,12199.206385024,0.795,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,POR,0,0,0,0,0,0,0,0,0.0,PRT,10522288.0,208756449275.848,19839.4540499032,0.815,3.0,Temperate,12.0,4.0,4.90767002105713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,POR,0,0,0,0,0,0,0,0,0.0,PRT,10573100.0,238443864993.217,22551.935098809,0.836,3.0,Temperate,12.0,4.0,5.40498018264771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,POR,0,0,0,0,0,0,0,0,0.0,PRT,10401062.0,230078616299.675,22120.6850127107,0.854,3.0,Temperate,12.0,4.0,5.12006998062134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,POR,0,0,0,0,0,0,0,0,0.0,PRT,10283822.0,242092894542.888,23541.1401075289,0.866,3.0,Temperate,12.0,4.0,4.67940998077393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,POR,0,0,0,0,0,0,0,0,0.0,PRT,10434332.0,256898677175.024,24620.5197587181,0.883,3.0,Temperate,12.0,4.0,4.55159997940063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,POR,0,0,0,0,0,0,0,0,0.0,PRT,,,,,3.0,Temperate,12.0,4.0,,,,,,,,,
1964,PRK,0,1,0,1,0,0,0,0,0.0,PRK,12889770.0,,,,2.0,Continental,5.0,7.0,,0.07758090330548954,,,,0.0,,,
1972,PRK,0,0,0,0,0,1,0,1,1.0,PRK,15975069.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1984,PRK,0,0,0,0,0,1,0,1,0.5,PRK,19335043.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1988,PRK,0,0,0,0,0,1,0,1,0.3333333333333333,PRK,20503161.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1992,PRK,0,0,1,1,0,1,0,1,0.0,PRK,21750911.0,,,,2.0,Continental,5.0,7.0,,0.04597508582514084,,,,0.0,,,
1998,PRK,0,0,0,0,0,1,1,2,0.3333333333333333,PRK,23311564.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
2006,PRK,0,0,0,0,0,1,1,2,0.3333333333333333,PRK,24524507.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
2010,PRK,0,0,0,0,0,1,1,2,0.3333333333333333,PRK,24987258.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
2018,PRK,0,0,0,0,0,1,1,2,0.0,PRK,25931147.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1984,PUR,0,0,0,0,0,0,0,0,0.0,PRI,3344190.0,19162600000.0,5730.11700890201,,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1988,PUR,0,0,0,0,0,0,0,0,0.0,PRI,3473898.0,26385800000.0,7595.44465611829,,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1992,PUR,0,0,0,0,0,0,0,0,0.0,PRI,3585176.0,34630430000.0,9659.33889995916,,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1994,PUR,0,0,0,0,0,0,0,0,0.0,PRI,3649237.0,39690630000.0,10876.4188239898,,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1998,PUR,0,0,0,0,0,0,0,0,0.0,PRI,3781101.0,54086400000.0,14304.4049868015,,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
2018,PUR,0,0,0,0,0,0,0,0,0.0,PRI,3290690.0,100958100000.0,30679.9181934488,,5.0,Tropical,26.0,0.0,2.60388715714737,0.0,0.0,0.0,,0.0,0.0,0.0,
2022,PUR,0,0,0,0,0,0,0,0,0.0,PRI,3220137.0,113843700000.0,35353.6821570014,,5.0,Tropical,26.0,0.0,3.86129930773508,0.0,0.0,0.0,,0.0,0.0,0.0,
2026,PUR,0,0,0,0,0,0,0,0,0.0,PRI,,,,,5.0,Tropical,26.0,0.0,,,,,,,,,
2018,ROC,2,6,9,17,0,0,0,0,0.0,RUS,145398106.0,1657328773461.31,11211.8876953125,0.845,1.0,Arctic/Subarctic,-5.0,10.0,4.67819976806641,0.11692036758718163,0.010257469895062352,15.162477953741377,20.118343195266274,0.01375533736319784,0.0012067611641249825,1.7838209357342796,2.366863905325444
2022,ROC,5,12,15,32,2,6,9,17,17.0,RUS,144236933.0,2291612121334.64,15619.6142578125,0.826,1.0,Arctic/Subarctic,-5.0,10.0,4.05402755323777,0.22185718549631112,0.013963968728426488,20.487061634056992,38.7409200968523,0.034665185233798614,0.0021818701138166387,3.2011033803214044,6.053268765133172
1964,ROU,0,0,0,0,0,0,0,0,0.0,ROU,18919126.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1968,ROU,0,0,1,1,0,0,0,0,0.0,ROU,19799831.0,,,,2.0,Continental,5.0,7.0,,0.05050548158719132,,,,0.0,,,
1972,ROU,0,0,0,0,0,0,1,1,0.3333333333333333,ROU,20657957.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1976,ROU,0,0,0,0,0,0,1,1,0.3333333333333333,ROU,21551634.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1980,ROU,0,0,0,0,0,0,1,1,0.3333333333333333,ROU,22207282.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1984,ROU,0,0,0,0,0,0,1,1,0.0,ROU,22640547.0,,,,2.0,Continental,5.0,7.0,,0.0,,,,0.0,,,
1988,ROU,0,0,0,0,0,0,1,1,0.0,ROU,23057662.0,40424528301.8868,1753.19285632198,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1992,ROU,0,0,0,0,0,0,1,1,0.0,ROU,22794284.0,25121666666.6667,1102.10378473246,0.694,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,ROU,0,0,0,0,0,0,1,1,0.0,ROU,22730211.0,30072805104.2542,1323.03237766927,0.695,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,ROU,0,0,0,0,0,0,1,1,0.0,ROU,22507344.0,41696091973.7076,1852.5549693339,0.715,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,ROU,0,0,0,0,0,0,1,1,0.0,ROU,21730496.0,46065502702.5817,2119.85509684554,0.745,2.0,Continental,5.0,7.0,3.5041298866272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,ROU,0,0,0,0,0,0,1,1,0.0,ROU,21193760.0,122023735992.706,5757.53127301178,0.781,2.0,Continental,5.0,7.0,4.30650997161865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,ROU,0,0,0,0,0,0,1,1,0.0,ROU,20246871.0,170064350671.827,8399.5374234284,0.822,2.0,Continental,5.0,7.0,3.41647005081177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,ROU,0,0,0,0,0,0,1,1,0.0,ROU,19908979.0,199722319675.741,10031.7710755404,0.82,2.0,Continental,5.0,7.0,3.12494993209839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,ROU,0,0,0,0,0,0,1,1,0.0,ROU,19473970.0,241791427223.903,12416.134317959,0.833,2.0,Continental,5.0,7.0,3.31710004806519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,ROU,0,0,0,0,0,0,1,1,0.0,ROU,19048502.0,295319437556.988,15503.551804598,0.84,2.0,Continental,5.0,7.0,3.2788200378418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,ROU,0,0,0,0,0,0,1,1,0.0,ROU,,,,,2.0,Continental,5.0,7.0,,,,,,,,,
1960,RSA,0,0,0,0,0,0,0,0,0.0,ZAF,16440172.0,8748596500.5614,532.147504330332,,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1994,RSA,0,0,0,0,0,0,0,0,0.0,ZAF,44004139.0,153512712381.836,3488.59711541763,0.654,3.0,Temperate,12.0,4.0,5.29777002334595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1998,RSA,0,0,0,0,0,0,0,0,0.0,ZAF,46223880.0,152982984557.233,3309.60933087472,0.634,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,RSA,0,0,0,0,0,0,0,0,0.0,ZAF,48019415.0,129087556612.449,2688.23676032806,0.614,3.0,Temperate,12.0,4.0,4.54569005966187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,RSA,0,0,0,0,0,0,0,0,0.0,ZAF,49998277.0,303858675363.643,6077.38293388876,0.622,3.0,Temperate,12.0,4.0,4.52651977539062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,RSA,0,0,0,0,0,0,0,0,0.0,ZAF,52344051.0,417363822801.713,7973.47195771517,0.669,3.0,Temperate,12.0,4.0,5.13497018814087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,RSA,0,0,0,0,0,0,0,0,0.0,ZAF,58613001.0,405260723892.517,6914.1780318076,0.732,3.0,Temperate,12.0,4.0,5.64401006698608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,RSA,0,0,0,0,0,0,0,0,0.0,ZAF,,,,,3.0,Temperate,12.0,4.0,,,,,,,,,
1994,RUS,11,8,4,23,0,0,0,0,0.0,RUS,148407912.0,395077301248.464,2662.10400390625,0.712,1.0,Arctic/Subarctic,-5.0,10.0,,0.15497826018871555,0.05821645517805972,86.39782655467573,32.30337078651686,0.07412003748155961,0.027842652476463343,41.32069965658404,15.449438202247192
1998,RUS,9,6,3,18,11,8,4,23,23.0,RUS,147670784.0,270955486862.442,1834.86181640625,0.738,1.0,Arctic/Subarctic,-5.0,10.0,,0.12189276383878343,0.06643157593312807,98.10003041675748,24.390243902439025,0.060946381919391716,0.033215787966564034,49.05001520837874,12.195121951219512
2002,RUS,5,4,4,13,20,14,7,41,20.5,RUS,145306497.0,345470494417.863,2377.52954101563,0.764,1.0,Arctic/Subarctic,-5.0,10.0,3.83502006530762,0.08946606152097934,0.037629841650893295,54.67860556822641,17.015706806282722,0.03441002366191513,0.014473016019574344,21.030232910856313,6.544502617801047
2006,RUS,8,6,8,22,25,18,11,54,18.0,RUS,143049637.0,989932071352.543,6920.19970703125,0.791,1.0,Arctic/Subarctic,-5.0,10.0,3.86626005172729,0.15379277054719123,0.022223747100082764,31.790990045629698,27.812895069532235,0.05592464383534227,0.008081362581848276,11.560360016592615,10.11378002528445
2010,RUS,3,5,7,15,33,24,19,76,17.666666666666668,RUS,142849468.0,1524916715223.95,10674.990234375,0.808,1.0,Arctic/Subarctic,-5.0,10.0,4.08974230526824,0.10500564132307444,0.009836602779842368,14.051535102765573,18.564356435643564,0.021001128264614886,0.0019673205559684738,2.810307020553114,3.7128712871287126
2014,RUS,13,11,9,33,36,29,26,91,16.666666666666668,RUS,144237223.0,2059241589895.01,14055.47265625,0.831,1.0,Arctic/Subarctic,-5.0,10.0,4.01387977600098,0.22878976254277997,0.016025317360496054,23.478399344561353,39.711191335740075,0.0901293003956406,0.006313003808680264,9.249066408463563,15.643802647412757
1998,SCG,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
2002,SCG,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
2006,SCG,0,0,0,0,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1984,SEN,0,0,0,0,0,0,0,0,0.0,SEN,6499364.0,3485165431.71354,536.231765402514,,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1992,SEN,0,0,0,0,0,0,0,0,0.0,SEN,8168395.0,7769817839.95644,951.204960087807,0.381,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,SEN,0,0,0,0,0,0,0,0,0.0,SEN,8624078.0,5034588195.55806,583.782776032181,0.382,5.0,Tropical,26.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,SEN,0,0,0,0,0,0,0,0,0.0,SEN,11500094.0,11697918243.0035,1017.20196747987,0.438,5.0,Tropical,26.0,0.0,3.82137989997864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,SEN,0,0,0,0,0,0,0,0,0.0,SEN,12635413.0,16121315909.0758,1275.88357492357,0.477,5.0,Tropical,26.0,0.0,0.544770002365112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,SGP,0,0,0,0,0,0,0,0,0.0,SGP,5638676.0,377123710560.614,66881.6067035265,0.939,4.0,Mediterranean/Subtropical,18.0,2.0,2.85660004615784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,SGP,0,0,0,0,0,0,0,0,0.0,SGP,,,,,4.0,Mediterranean/Subtropical,18.0,2.0,,,,,,,,,
1992,SLO,0,0,0,0,0,0,0,0,0.0,SVN,1996498.0,14277261540.7456,7151.15243829224,0.741,2.0,Continental,5.0,7.0,4.72125005722046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1994,SLO,0,0,3,3,0,0,0,0,0.0,SVN,1989443.0,16400767069.6294,8243.89895545106,0.756,2.0,Continental,5.0,7.0,4.69971990585327,1.50795976562284,0.18291827371631522,3.6390547921700676,3.9682539682539684,0.0,0.0,0.0,0.0
1998,SLO,0,0,0,0,0,0,3,3,1.5,SVN,1981629.0,22058635314.4836,11131.5666628231,0.802,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2002,SLO,0,0,1,1,0,0,3,3,1.0,SVN,1994530.0,23214593516.2095,11639.1297780477,0.855,2.0,Continental,5.0,7.0,5.74013996124268,0.5013712503697613,0.04307635192068963,0.8591707619637315,1.1695906432748537,0.0,0.0,0.0,0.0
2006,SLO,0,0,0,0,0,0,4,4,1.3333333333333333,SVN,2006868.0,39260368837.0342,19563.005059144,0.883,2.0,Continental,5.0,7.0,5.62207984924316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,SLO,0,2,1,3,0,0,4,4,0.3333333333333333,SVN,2048583.0,47793117240.9001,23329.8417691156,0.896,2.0,Continental,5.0,7.0,5.59362983703613,1.4644268745762314,0.06277054465559485,1.2859067068219237,3.3482142857142856,0.0,0.0,0.0,0.0
2014,SLO,2,2,4,8,0,2,5,7,1.3333333333333333,SVN,2061980.0,49514466379.6057,24013.0682060959,0.907,2.0,Continental,5.0,7.0,5.34328985214233,3.8797660501071785,0.16156894307751413,3.3315192924697303,8.820286659316427,0.9699415125267946,0.04039223576937853,0.8328798231174326,2.2050716648291067
2018,SLO,0,1,1,2,2,4,9,15,3.6666666666666665,SVN,2073894.0,53689067639.9176,25888.0481065655,0.922,2.0,Continental,5.0,7.0,4.97948980331421,0.9643694422183583,0.03725153160441565,0.7725572788520806,2.1691973969631237,0.0,0.0,0.0,0.0
2022,SLO,2,3,2,7,2,5,10,17,4.333333333333333,SVN,2112076.0,59899117741.0022,28360.3041467268,0.926,2.0,Continental,5.0,7.0,5.28065013885498,3.3142746757218964,0.11686315698784247,2.4682386915825454,7.559395248380129,0.9469356216348275,0.03338947342509785,0.70521105473787,2.159827213822894
2026,SLO,2,1,1,4,4,8,12,24,5.666666666666667,SVN,,,,,2.0,Continental,5.0,7.0,,,,,,,,,
1976,SMR,0,0,0,0,0,0,0,0,0.0,SMR,19110.0,,,,,,,,,0.0,,,,0.0,,,
1984,SMR,0,0,0,0,0,0,0,0,0.0,SMR,22346.0,,,,,,,,,0.0,,,,0.0,,,
1988,SMR,0,0,0,0,0,0,0,0,0.0,SMR,22843.0,,,,,,,,,0.0,,,,0.0,,,
1992,SMR,0,0,0,0,0,0,0,0,0.0,SMR,24125.0,,,,,,,,,0.0,,,,0.0,,,
1994,SMR,0,0,0,0,0,0,0,0,0.0,SMR,24823.0,,,,,,,,,0.0,,,,0.0,,,
2002,SMR,0,0,0,0,0,0,0,0,0.0,SMR,27491.0,1148872072.38556,41790.8432718184,0.885,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,SMR,0,0,0,0,0,0,0,0,0.0,SMR,30184.0,1909765165.43137,63270.7780755157,0.895,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,SMR,0,0,0,0,0,0,0,0,0.0,SMR,33270.0,1881191925.32503,56543.1898204098,0.905,,,,,2.62883996963501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,SMR,0,0,0,0,0,0,0,0,0.0,SMR,32655.0,1673911426.17254,51260.4938347125,0.897,,,,,3.19357628015873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,SMR,0,0,0,0,0,0,0,0,0.0,SMR,34522.0,1655353653.05934,47950.6880557136,0.904,,,,,3.55516004562378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,SMR,0,0,0,0,0,0,0,0,0.0,SMR,33755.0,1829211863.9476,54190.8417700372,0.91,,,,,2.89753007888794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,SMR,0,0,0,0,0,0,0,0,0.0,SMR,,,,,,,,,,,,,,,,,
2010,SRB,0,0,0,0,0,0,0,0,0.0,SRB,7291436.0,43536629233.1424,5970.92660940072,0.775,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014,SRB,0,0,0,0,0,0,0,0,0.0,SRB,7131787.0,49114321280.3466,6886.67809068704,0.795,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,SRB,0,0,0,0,0,0,0,0,0.0,SRB,6982604.0,52787520248.9242,7559.86165747394,0.814,2.0,Continental,5.0,7.0,3.43663001060486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,SRB,0,0,0,0,0,0,0,0,0.0,SRB,6664449.0,66809895701.2152,10024.8191112596,0.826,2.0,Continental,5.0,7.0,3.08255004882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,SRB,0,0,0,0,0,0,0,0,0.0,SRB,,,,,2.0,Continental,5.0,7.0,,,,,,,,,
1960,SUI,2,0,0,2,9,9,7,25,5.666666666666667,CHE,5327827.0,10412232620.5258,1954.3113206427,,2.0,Continental,5.0,7.0,,0.375387564198312,0.19208176314245687,10.233784038779833,,0.375387564198312,0.19208176314245687,10.233784038779833,
1964,SUI,0,0,0,0,11,9,7,27,3.333333333333333,CHE,5789228.0,15833133857.6281,2734.93009044177,,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,,0.0,0.0,0.0,
1968,SUI,0,2,4,6,11,9,7,27,2.6666666666666665,CHE,6067714.0,20712102793.8026,3413.49358157003,,2.0,Continental,5.0,7.0,,0.9888402782332854,0.2896857001788972,17.577299785752963,,0.0,0.0,0.0,
1972,SUI,4,3,3,10,11,11,11,33,2.6666666666666665,CHE,6260956.0,36844318854.2403,5884.77524107186,,2.0,Continental,5.0,7.0,3.65762996673584,1.5972001719865145,0.2714122641148821,16.993002434836555,,0.6388800687946058,0.10856490564595284,6.797200973934622,
1976,SUI,1,3,1,5,15,14,14,43,5.333333333333333,CHE,6302504.0,68476524643.943,10864.971231108,,2.0,Continental,5.0,7.0,4.47360992431641,0.7933354742813332,0.0730177243368946,4.601944997041749,,0.15866709485626665,0.014603544867378922,0.92038899940835,
1980,SUI,1,1,3,5,16,17,15,48,7.0,CHE,6319408.0,122557843886.137,19393.8805480097,,2.0,Continental,5.0,7.0,4.23401021957397,0.7912133541622887,0.04079706236220406,2.578132822682114,,0.15824267083245772,0.008159412472440812,0.5156265645364229,
1984,SUI,2,2,1,5,17,18,18,53,6.666666666666667,CHE,6441865.0,109455312167.511,16991.2458841517,,2.0,Continental,5.0,7.0,4.22711992263794,0.7761727387953643,0.04568074313604782,2.94269180382097,,0.3104690955181458,0.01827229725441913,1.177076721528388,
