WB_Code,Year,Population,GDP,GDP_per_capita,Land_Area_SqKm,Surface_Area_SqKm,Internet_Users_Pct,Vehicles_Per_1000,Healthcare_Spending_Pct_GDP,Healthcare_Spending_Per_Capita_USD,Life_Expectancy_Years,Labor_Force_Total,HDI,Education_Spending_pct_GDP,Coastline_Length_Km,Average_Elevation_Meters,Avg_Temperature_C,Avg_Snowfall_Cm_Per_Year,Sunshine_Days_Per_Year,Number_of_Universities,Number_of_Ski_Resorts,Professional_Sports_Stadiums,Coffee_Consumption_Kg_Per_Capita,Coca_Cola_Servings_Per_Capita,Avg_Work_Hours_Per_Year,Global_Peace_Index_Score,Refugees_Received,Refugees_Produced,Military_Expenditure_Pct_GDP,Active_Military_Personnel_Thousands
ARE,2024,10986400.0,552324846834.581,50273.5060469837,,,100.0,,,,,7233386.0,,,,,,,,,,,,,,,,,,
ARG,1960,20386045.0,15865474315.4056,778.251706763404,,,,,,,64.242,,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1961,20726276.0,20132220374.9093,971.338043308372,2736690.0,2780400.0,,,,,64.631,,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1962,21072538.0,18337691145.3688,870.217490905403,2736690.0,2780400.0,,,,,64.618,,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1963,21421705.0,18272123664.4715,852.972425139433,2736690.0,2780400.0,,,,,64.855,,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1964,21769453.0,25605249381.7597,1176.20086190313,2736690.0,2780400.0,,,,,64.816,,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1965,22112629.0,28344705966.6389,1281.83337976859,2736690.0,2780400.0,,,,,65.053,,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1966,22453893.0,28630474727.9023,1275.07843418966,2736690.0,2780400.0,,,,,65.398,,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1967,22799059.0,24256667553.2569,1063.93283833587,2736690.0,2780400.0,,,,,65.467,,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1968,23150583.0,26436857247.4982,1141.95211617341,2736690.0,2780400.0,,,,,65.234,,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1969,23508711.0,31256284543.6155,1329.56181832409,2736690.0,2780400.0,,,,,65.085,,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1970,23878327.0,31584210365.5447,1322.71454216808,2736690.0,2780400.0,,,,,65.647,,,1.4580899477005,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1971,24257208.0,33293199095.4881,1372.50746646061,2736690.0,2780400.0,,,,,65.619,,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1972,24644328.0,34733000536.2862,1409.37097316211,2736690.0,2780400.0,,,,,65.953,,,1.93620002269745,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1973,25046005.0,52544000116.9037,2097.89945010806,2736690.0,2780400.0,,,,,66.186,,,1.78051996231079,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1974,25461351.0,72436777342.4554,2844.96990526761,2736690.0,2780400.0,,,,,66.405,,,1.92351996898651,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1975,25874107.0,52438647921.9226,2026.68435752865,2736690.0,2780400.0,,,,,66.965,,,1.84360003471374,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1976,26282283.0,51169499892.1722,1946.91990388248,2736690.0,2780400.0,,,,,67.03,,,1.16563999652863,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1977,26701805.0,56781000101.0848,2126.48546048047,2736690.0,2780400.0,,,,,67.595,,,1.71984004974365,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1978,27132158.0,89049453088.3282,3282.06304446289,2736690.0,2780400.0,,,,,67.999,,,1.93554997444153,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1979,27568895.0,69252328951.6441,2511.97332905958,2736690.0,2780400.0,,,,,68.434,,,2.4002799987793,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1980,28011596.0,76961923741.0701,2747.5022751674,2736690.0,2780400.0,,,,,68.576,,,2.60715007781982,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1981,28463959.0,78676842366.5529,2764.08641421079,2736690.0,2780400.0,,,,,68.858,,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1982,28924262.0,84307486836.724,2914.76708504176,2736690.0,2780400.0,,,,,68.973,,,1.59786999225616,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1983,29391332.0,103979106777.911,3537.7473459832,2736690.0,2780400.0,,,,,69.29,,,1.61749994754791,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1984,29863093.0,116915052107.031,3915.03492645691,2736690.0,2780400.0,,,,,69.353,,,2.56972002983093,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1985,30336441.0,88150891728.1064,2905.77565536137,2736690.0,2780400.0,,,,,69.879,,,1.36186003684998,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1986,30811980.0,105872372613.857,3436.07819471053,2736690.0,2780400.0,,,,,70.281,,,1.261549949646,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1987,31291762.0,108810885301.253,3477.30131979313,2736690.0,2780400.0,,,,,70.699,,,1.28229999542236,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1988,31780532.0,126890235049.092,3992.70330179156,2736690.0,2780400.0,,,,,71.097,,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1989,32270948.0,76629728760.123,2374.57321551641,2736690.0,2780400.0,,,,,71.502,,,1.04612004756927,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1990,32755901.0,141352654305.163,4315.33403111588,2736690.0,2780400.0,0.0,,,,71.615,13464669.0,0.723,1.06737995147705,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1991,33230294.0,189719984268.485,5709.24784079504,2736690.0,2780400.0,,,,,72.02,13899045.0,0.73,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1992,33693527.0,228778917308.17,6789.99611136495,2736690.0,2780400.0,0.00299,,,,72.096,14312489.0,0.735,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1993,34152717.0,236741715015.015,6931.85596375876,2736690.0,2780400.0,0.0295,,,,72.303,14742103.0,0.739,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1994,34613491.0,257440000000.0,7437.56242327594,2736690.0,2780400.0,0.0437,,,,72.732,15116295.0,0.744,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1995,35070020.0,258031750000.0,7357.6162773788,2736690.0,2780400.0,0.0863,,,,72.864,15243917.0,0.745,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1996,35513793.0,272149750000.0,7663.21271287469,2736690.0,2780400.0,0.142,,,,73.056,15613030.0,0.751,3.73198008537292,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1997,35947791.0,292859000000.0,8146.78710021431,2736690.0,2780400.0,0.28,,,,73.407,16058261.0,0.756,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1998,36372860.0,298948250000.0,8218.99212764682,2736690.0,2780400.0,0.831,,,,73.412,16382407.0,0.762,4.03986978530884,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,1999,36794682.0,283523000000.0,7705.54288252851,2736690.0,2780400.0,3.28,,,,73.683,16481391.0,0.773,4.52167987823486,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARG,2000,37213984.0,284203750000.0,7637.01489203628,2736690.0,2780400.0,7.03868,,8.22001076,702.23309326,73.91,16658086.0,0.779,4.58030986785889,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,1.149,102.3
ARG,2001,37624825.0,268696750000.0,7141.47507662826,2736690.0,2780400.0,9.78081,,8.26966286,660.63378906,74.154,16713495.0,0.784,4.833740234375,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,1.184,101.3
ARG,2002,38029349.0,97724004251.8602,2569.69963519124,2736690.0,2780400.0,10.8821,,7.33203077,219.96408081,74.312,16535085.0,0.785,4.01734018325806,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,1.092,101.1
ARG,2003,38424282.0,127586973492.177,3320.47775133903,2736690.0,2780400.0,11.9137,,6.92670012,261.2038269,74.307,17011226.0,0.793,3.53504991531372,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,1.061,102.6
ARG,2004,38815916.0,164657930452.787,4242.02099089422,2736690.0,2780400.0,16.0367,,7.09477043,303.31906128,74.871,17502349.0,0.798,3.48652005195618,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.883,102.0
ARG,2005,39216789.0,198737095012.282,5067.65342293276,2736690.0,2780400.0,17.7206,,7.73392439,395.64596558,75.231,17624307.0,0.802,3.86000990867615,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.847,102.0
ARG,2006,39622115.0,232557260817.308,5869.38028970204,2736690.0,2780400.0,20.9272,,7.70940399,456.06246948,75.279,17955872.0,0.814,4.12821006774902,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.788,107.0
ARG,2007,40016763.0,287530508430.568,7185.25155147027,2736690.0,2780400.0,25.9466,,7.86196613,569.27264404,74.783,18001087.0,0.817,4.46260023117065,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.793,107.0
ARG,2008,40424148.0,361558037110.419,8944.1102657357,2736690.0,2780400.0,28.1126,,8.24087811,745.40356445,75.428,18041663.0,0.825,4.84440994262695,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.763,107.0
ARG,2009,40854831.0,332976484577.619,8150.23527028221,2736690.0,2780400.0,34.0,,9.56852913,787.78051758,75.577,18399678.0,0.827,5.53105020523071,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.887,104.3
ARG,2010,41288694.0,423627422092.49,10260.1313108254,2736690.0,2780400.0,45.0,,9.4852438,979.7689209,75.68,18468692.0,0.834,5.01971006393433,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.815,104.3
ARG,2011,41730660.0,530158122010.442,12704.2831819684,2736690.0,2780400.0,51.0,,9.51042366,1208.23120117,76.1,18857586.0,0.841,5.29062986373901,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.764,104.4
ARG,2012,42161721.0,545982375701.128,12949.717486654,2736690.0,2780400.0,55.8,,9.8851881,1363.21618652,75.802,19006986.0,0.843,5.34582996368408,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.785,104.4
ARG,2013,42582455.0,552025140252.246,12963.675773326,2736690.0,2780400.0,59.9,,9.92091465,1428.91125488,75.829,19111596.0,0.845,5.43661022186279,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.838,105.6
ARG,2014,43024071.0,526319673731.638,12233.1444119186,2736690.0,2780400.0,64.7,,9.79773045,1291.32458496,76.268,19177885.0,0.846,5.36144018173218,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.878,105.6
ARG,2015,43477012.0,594749285413.212,13679.6264980954,2736690.0,2780400.0,68.0431,,10.27364159,1523.90979004,76.6,19343227.0,0.848,5.77611017227173,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.85,105.4
ARG,2016,43900313.0,557532320662.955,12699.9623137756,2736690.0,2780400.0,70.969,,10.05355549,1276.79785156,76.105,19497873.0,0.847,5.54548978805542,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.809,105.4
ARG,2017,44288894.0,643628393281.364,14532.5009308511,2736690.0,2780400.0,74.2949,,10.26057911,1491.11877441,76.543,19643677.0,0.851,5.45431995391846,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.848,105.0
ARG,2018,44654882.0,524819892360.176,11752.7998922979,2736690.0,2780400.0,77.7,,10.17289257,1195.59973145,76.77,20125838.0,0.85,4.87773990631104,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.732,105.2
ARG,2019,44973465.0,447754683615.225,9955.97478680428,2736690.0,2780400.0,79.947,,10.11911297,1007.45629883,76.847,20580300.0,0.852,4.7716498374939,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.7,103.0
ARG,2020,45191965.0,385740508436.965,8535.59938004389,2736690.0,2780400.0,85.5144,,10.67246342,910.9586792,75.878,19317784.0,0.84,5.27689981460571,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.734,103.0
ARG,2021,45312281.0,486564085480.036,10738.0179223384,2736690.0,2780400.0,87.1507,,11.00910187,1182.15930176,73.948,20993886.0,0.842,4.65393018722534,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.632,
ARG,2022,45407904.0,633993756301.08,13962.1894087223,2736690.0,2780400.0,88.3754,,10.15950489,1415.79577637,75.806,21566906.0,,4.79263019561768,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.685,
ARG,2023,45538401.0,649461687959.174,14261.8465667948,2736690.0,2780400.0,89.229,,10.2695179,1456.98596191,77.395,22069879.0,,5.89754023690244,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,0.756,
ARG,2024,45696159.0,638365455340.04,13969.7836603737,,,89.6672,,,,,22161435.0,,,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,300.0,,,190000.0,0.0,,
ARM,1960,1863705.0,,,,,,,,,59.063,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1961,1927484.0,,,,29740.0,,,,,59.4940975609756,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1962,1991689.0,,,,29740.0,,,,,59.9166829268293,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1963,2056023.0,,,,29740.0,,,,,60.3282682926829,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1964,2120135.0,,,,29740.0,,,,,60.7238292682927,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1965,2183635.0,,,,29740.0,,,,,61.0993414634146,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1966,2246159.0,,,,29740.0,,,,,61.4538292682927,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1967,2307492.0,,,,29740.0,,,,,61.784756097561,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1968,2367319.0,,,,29740.0,,,,,62.0936341463415,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1969,2424030.0,,,,29740.0,,,,,62.3799512195122,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1970,2475633.0,,,,29740.0,,,,,62.6447073170732,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1971,2525345.0,,,,29740.0,,,,,62.8889024390244,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1972,2577079.0,,,,29740.0,,,,,63.1144878048781,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1973,2630860.0,,,,29740.0,,,,,63.3309268292683,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1974,2686445.0,,,,29740.0,,,,,63.546756097561,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1975,2743660.0,,,,29740.0,,,,,63.7678780487805,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1976,2818165.0,,,,29740.0,,,,,64.0014878048781,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1977,2912827.0,,,,29740.0,,,,,64.2539512195122,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1978,3012807.0,,,,29740.0,,,,,64.5261951219512,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1979,3078501.0,,,,29740.0,,,,,64.8208292682927,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1980,3107415.0,,,,29740.0,,,,,65.1385609756098,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1981,3135349.0,,,,29740.0,,,,,65.4824878048781,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1982,3163144.0,,,,29740.0,,,,,65.8509268292683,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1983,3191539.0,,,,29740.0,,,,,66.229243902439,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1984,3224547.0,,,,29740.0,,,,,66.5913658536585,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1985,3260432.0,,,,29740.0,,,,,66.9152682926829,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1986,3294847.0,,,,29740.0,,,,,67.178,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1987,3328520.0,,,,29740.0,,,,,67.3590731707317,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1988,3355125.0,,,,29740.0,,,,,52.6001219512195,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1989,3443100.0,,,,29740.0,,,,,67.5185609756098,,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1990,3552128.0,2256863448.77086,635.355327502517,,29740.0,0.0,,,,67.5493658536585,1631762.0,0.656,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1991,3613977.0,2069870129.87013,572.740260900977,,29740.0,,,,,67.6270487804878,1655662.0,0.649,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1992,3571861.0,1272835453.42634,356.350780006933,28470.0,29740.0,,,,,67.7185365853659,1616135.0,0.618,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1993,3453332.0,1201312829.27524,347.870644720878,28470.0,29740.0,,,,,67.9731951219512,1533771.0,0.616,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1994,3364610.0,1315158636.67553,390.879964297655,28470.0,29740.0,0.00912,,,,68.2718048780488,1475516.0,0.62,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1995,3307581.0,1468317435.20148,443.924860857976,28470.0,29740.0,0.0527,,,,68.628487804878,1441118.0,0.627,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1996,3278735.0,1596968946.23708,487.068624404558,28470.0,29740.0,0.0946,,,,69.0061219512195,1426441.0,0.632,1.84843003749847,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1997,3246289.0,1639492444.76152,505.035887057966,28470.0,29740.0,0.112,,,,69.3938292682927,1412814.0,0.641,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1998,3208401.0,1893726437.26462,590.239947333459,28470.0,29740.0,0.129,,,,69.7993414634146,1411779.0,0.654,,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,1999,3167286.0,1845482173.02732,582.669886150895,28470.0,29740.0,0.971,,,,70.1989512195122,1422494.0,0.657,2.23518991470337,0.0,1792.0,,90.0,,,,,,,,,,,,
ARM,2000,3221100.0,1911563668.85006,593.450581742282,28470.0,29740.0,1.30047,,4.19581175,25.6606369,72.8804878048781,1475960.0,0.662,2.77273011207581,0.0,1792.0,,90.0,,,,,,,,,,,3.56,42.3
ARM,2001,3211800.0,2118467913.37873,659.588988535629,28470.0,29740.0,1.63109,,4.64563894,31.90725899,72.9756097560976,1493640.0,0.666,2.46943998336792,0.0,1792.0,,90.0,,,,,,,,,,,3.127,43.0
ARM,2002,3199800.0,2376335048.39976,742.651118319819,28470.0,29740.0,1.96041,,7.61358786,59.20983887,72.8268292682927,1500767.0,0.676,2.13504004478455,0.0,1792.0,,90.0,,,,,,,,,,,2.698,45.6
ARM,2003,3182500.0,2807061008.69084,882.030167695474,28470.0,29740.0,4.57522,,7.17936182,66.31577301,72.8268292682927,1502199.0,0.686,2.1450400352478,0.0,1792.0,,90.0,,,,,,,,,,,2.728,45.6
ARM,2004,3164900.0,3576615240.41616,1130.08791444158,28470.0,29740.0,4.89901,,6.05510139,71.65074158,73.0268292682927,1503545.0,0.694,2.48673009872436,0.0,1792.0,,90.0,,,,,,,,,,,2.742,49.0
ARM,2005,3146400.0,4900469511.10191,1557.48458908655,28470.0,29740.0,5.25298,,5.8618803,95.55093384,73.0756097560976,1506023.0,0.707,2.71202993392944,0.0,1792.0,,90.0,,,,,,,,,,,2.872,49.0
ARM,2006,3127100.0,6384452066.5146,2041.65267068997,28470.0,29740.0,5.63179,,5.85007095,124.8989563,72.8243902439025,1509698.0,0.721,2.71577000617981,0.0,1792.0,,90.0,,,,,,,,,,,2.948,47.0
ARM,2007,3107400.0,9206301269.79164,2962.70234594569,28470.0,29740.0,6.02125,,5.49814034,170.15332031,72.8731707317073,1513707.0,0.738,3.01893997192383,0.0,1792.0,,90.0,,,,,,,,,,,3.043,42.0
ARM,2008,3087100.0,11662040713.8753,3777.66859313767,28470.0,29740.0,6.21,,6.63976622,261.59963989,73.0731707317073,1503687.0,0.742,3.17272996902466,0.0,1792.0,,90.0,,,,,,,,,,,3.396,42.0
ARM,2009,3066000.0,8647937081.2562,2820.5926553347,28470.0,29740.0,15.3,,8.44377708,247.90641785,73.0731707317073,1531465.0,0.741,3.84079003334045,0.0,1792.0,,90.0,,,,,,,,,,,4.157,55.6
ARM,2010,3044800.0,9260285755.62424,3041.34450723339,28470.0,29740.0,25.0,,9.23538303,291.77758789,73.1731707317073,1522315.0,0.746,3.24900007247925,0.0,1792.0,,90.0,,,,,,,,,,,4.266,55.5
ARM,2011,3027900.0,10142111824.5835,3349.55309771906,28470.0,29740.0,32.0,,9.37588882,325.29086304,73.8170731707317,1509387.0,0.75,3.14385008811951,0.0,1792.0,,90.0,,,,,,,,,,,3.854,55.5
ARM,2012,3024100.0,10619320682.9474,3511.56399687426,28470.0,29740.0,37.5,,9.13455009,331.91378784,74.119512195122,1499083.0,0.755,2.77248001098633,0.0,1792.0,,90.0,,,,,,,,,,,3.584,49.1
ARM,2013,3022000.0,11121464437.0415,3680.16692158886,28470.0,29740.0,41.9,,10.32345009,392.85253906,74.6219512195122,1494270.0,0.76,2.65018010139465,0.0,1792.0,,90.0,,,,,,,,,,,3.997,49.1
ARM,2014,3013800.0,11609513246.7958,3852.11800610384,28470.0,29740.0,54.6228,,10.17827892,404.33874512,74.8731707317073,1485574.0,0.764,2.24724006652832,0.0,1792.0,,90.0,,,,,,,,,,,3.943,49.1
ARM,2015,3004600.0,10553337518.414,3512.39350276709,28470.0,29740.0,59.1008,,10.11762714,365.51950073,74.8707317073171,1477065.0,0.766,2.80591011047363,0.0,1792.0,,90.0,,,,,,,,,,,4.239,49.1
ARM,2016,2992300.0,10546136235.5219,3524.42476874707,28470.0,29740.0,64.346,,9.95194912,359.58227539,74.8682926829268,1469687.0,0.765,2.75812005996704,0.0,1792.0,,90.0,,,,,,,,,,,4.09,49.1
ARM,2017,2979400.0,11527458709.0158,3869.05373867752,28470.0,29740.0,64.7449,,10.36270332,409.80145264,75.2170731707317,1456321.0,0.768,2.70759010314941,0.0,1792.0,,90.0,,,,,,,,,,,3.85,49.0
ARM,2018,2969000.0,12457940694.7395,4196.00562301769,28470.0,29740.0,68.2451,,10.00543404,428.34579468,75.619512195122,1448464.0,0.771,2.11331180512289,0.0,1792.0,,90.0,,,,,,,,,,,4.12,48.8
ARM,2019,2962500.0,13619290539.2116,4597.22887399548,28470.0,29740.0,66.5439,,11.3798008,533.69952393,76.2219512195122,1387309.0,0.778,2.15984239839771,0.0,1792.0,,90.0,,,,,,,,,,,4.788,49.0
ARM,2020,2961500.0,12641698583.2152,4268.68093304583,28197.41,29740.0,76.5077,,12.24056244,535.2723999,73.3756097560976,1448279.0,0.757,2.70555996894836,0.0,1792.0,,90.0,,,,,,,,,,,4.983,47.0
ARM,2021,2962300.0,13878908628.9378,4685.17997128509,28197.09,29740.0,78.6123,,12.32268524,595.83544922,72.2780487804878,1467125.0,0.759,2.76784992218018,0.0,1792.0,,90.0,,,,,,,,,,,4.465,
ARM,2022,2969200.0,19513506553.1251,6571.97445545099,28198.32,29740.0,77.0277,,9.96211243,674.78619385,74.7658536585366,1399516.0,,2.4918999671936,0.0,1792.0,,90.0,,,,,,,,,,,4.082,
ARM,2023,2964300.0,24185982215.6543,8159.08720967996,28199.44,29740.0,79.9966,,9.32119179,766.95874023,77.4658536585366,1430641.0,,2.43869996070862,0.0,1792.0,,90.0,,,,,,,,,,,5.506,
ARM,2024,3033500.0,25955275380.0321,8556.21406956719,,,,,,,,1467933.0,,,0.0,1792.0,,90.0,,,,,,,,,,,,
ATG,2007,,,,,,,,,,,,0.802,,,,,,,,,,,,,,,,,
ATG,2008,,,,,,,,,,,,0.801,,,,,,,,,,,,,,,,,
ATG,2009,,,,,,,,,,,,0.795,,,,,,,,,,,,,,,,,
ATG,2010,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,
ATG,2011,,,,,,,,,,,,0.783,,,,,,,,,,,,,,,,,
ATG,2012,,,,,,,,,,,,0.787,,,,,,,,,,,,,,,,,
ATG,2013,,,,,,,,,,,,0.787,,,,,,,,,,,,,,,,,
