Year,Country,Gold,Silver,Bronze,Total,Historical_Gold,Historical_Silver,Historical_Bronze,Historical_Total,Recent_3_Olympics_Avg,WB_Code,Population,GDP,GDP_per_capita,HDI,Climate_Zone,Climate_Description,Avg_Temp_C,Winter_Sports_Index,Education_Spending_pct_GDP,Medals_per_million_pop,Medals_per_billion_GDP,Medals_per_10K_GDPpc,Medals_per_HDI,Gold_per_million_pop,Gold_per_billion_GDP,Gold_per_10K_GDPpc,Gold_per_HDI,Land_Area_SqKm,Surface_Area_SqKm,Internet_Users_Pct,Vehicles_Per_1000,Healthcare_Spending_Pct_GDP,Healthcare_Spending_Per_Capita_USD,Life_Expectancy_Years,Labor_Force_Total,Coastline_Length_Km,Average_Elevation_Meters,Avg_Temperature_C,Avg_Snowfall_Cm_Per_Year,Sunshine_Days_Per_Year,Number_of_Universities,Number_of_Ski_Resorts,Professional_Sports_Stadiums,Avg_Work_Hours_Per_Year,Global_Peace_Index_Score,Military_Expenditure_Pct_GDP,Active_Military_Personnel_Thousands,Healthcare_Spending_USD,Military_Expenditure_USD,Education_Spending_USD,Medals_Per_Million,Medals_Per_Billion_GDP,Medals_Per_GDP_Per_Capita,Medals_Per_HDI,Medals_Per_1000_SqKm,Medals_Per_1000_Km_Coastline,Medals_Per_100m_Elevation,Medals_Per_Degree_Temp,Medals_Per_100_Sunshine_Days,Medals_Per_100_Cm_Snowfall,Medals_Per_Million_Internet_Users,Medals_Per_1000_Vehicles,Medals_Per_University,Medals_Per_Stadium,Medals_Per_Ski_Resort,Medals_Per_Pct_Healthcare_Spending,Medals_Per_Year_Life_Expectancy,Medals_Per_100_Work_Hours,Medals_Per_Peace_Index_Point,Medals_Per_Pct_Military_Spending,Medals_Per_1000_Military_Personnel,Medals_Per_Pct_Education_Spending,Total_Athletes,Individual_Medalists,Gold_Medalists,Silver_Medalists,Bronze_Medalists,Total_Medals_Awarded,Gold_Awarded,Silver_Awarded,Bronze_Awarded
2006,SEN,0,0,0,0,0,0,0,0,0.0,SEN,11500094.0,11697918243.0035,1017.20196747987,0.427,5.0,Tropical,26.0,0.0,3.82137989997864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192530.0,196710.0,5.61174,20.0,3.76337624,38.28113556,61.801,3287202.0,,,,,,,,,,,1.271,19.0,440236657.3667427,148680540.86857447,447021896.4540702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,SLO,0,0,0,0,0,0,4,4,1.3333333333333333,SVN,2006868.0,39260368837.0342,19563.005059144,0.878,2.0,Continental,5.0,7.0,5.62207984924316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20140.0,20270.0,54.01,,7.8671999,1541.66430664,78.0865853658537,1025310.0,47.0,492.0,10.6,90.0,,,50.0,,1667.0,1.395,1.551,11.0,3093916763.738004,608928320.6624005,2207249285.125441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,SMR,0,0,0,0,0,0,0,0,0.0,SMR,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,SUI,5,4,5,14,33,33,37,103,9.0,CHE,7483934.0,441634672196.523,59011.0324592016,0.914,2.0,Continental,5.0,7.0,4.84120988845825,1.87067389958276,0.0317004095950377,2.372437731822294,15.317286652078774,0.668097821279557,0.0113215748553706,0.8472991899365335,5.470459518599562,39516.245,41290.7,75.7,,9.5802002,5657.28222656,81.490243902439,4237789.0,0.0,1350.0,6.0,140.0,190.0,12.0,200.0,6.0,1679.2,1.35,0.754,23.0,42338726802.94808,3329925428.3617835,21380461421.23825,1.87067389958276,0.0317004095950377,2.372437731822294,15.317286652078774,0.3542846745686488,0.0,1.037037037037037,2.333333333333333,7.36842105263158,10.0,184940.55482166447,0.0,1.1666666666666667,2.333333333333333,0.07,1.461347331760353,0.1717997066834276,0.8337303477846593,10.37037037037037,18.56763925729443,608.695652173913,2.8918390903432805,125.0,19.0,5.0,7.0,7.0,21.0,5.0,7.0,9.0
2006,SVK,0,1,0,1,0,0,0,0,0.0,SVK,5373054.0,70751813442.9881,13167.8954730379,0.812,2.0,Continental,5.0,7.0,,0.1861138935138191,0.0141339133421053,0.7594227961845258,1.231527093596059,0.0,0.0,0.0,0.0,48100.0,49030.0,56.08,,6.8522706,729.01324463,74.2048780487805,2651834.0,0.0,458.0,8.2,80.0,,,50.0,,1774.0,,1.594,17.0,3917027530.1122,1127783906.2812302,,0.1861138935138191,0.0141339133421053,0.7594227961845258,1.231527093596059,0.0207900207900207,0.0,0.2183406113537118,0.1219512195121951,0.0,1.25,17831.66904422254,0.0,0.0,0.0,0.02,0.1459370270637006,0.0134762029976334,0.0563697857948139,0.0,0.6273525721455457,58.8235294117647,0.0,58.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2006,SWE,7,2,5,14,36,29,39,104,4.333333333333333,SWE,9080505.0,422528394459.353,46531.3762240485,0.906,1.0,Arctic/Subarctic,-5.0,10.0,6.37276983261108,1.5417644723503814,0.0331338678857635,3.0087225300601514,15.452538631346576,0.7708822361751907,0.0165669339428817,1.5043612650300755,7.726269315673289,407339.7,447420.11,87.76,,8.0421772,3755.67529297,80.7487804878049,4766168.0,3218.0,320.0,2.1,180.0,200.0,48.0,200.0,8.0,1450.0,1.339,1.32,24.6,34103428276.19055,5577374806.86346,26926762056.3216,1.5417644723503814,0.0331338678857635,3.0087225300601514,15.452538631346576,0.0343693482368647,4.35052827843381,4.375,6.666666666666666,7.0,7.777777777777778,159525.9799453054,0.0,0.2916666666666667,1.75,0.07,1.7408221246356026,0.1733772314012142,0.9655172413793104,10.455563853622106,10.606060606060606,569.1056910569106,2.1968469547352,106.0,59.0,34.0,20.0,5.0,64.0,35.0,21.0,8.0
2006,THA,0,0,0,0,0,0,0,0,0.0,THA,66567687.0,221758296021.621,3331.32043511773,0.712,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510890.0,513120.0,17.1607,,3.09970832,103.26116943,73.341,37757576.0,3219.0,,,,,170.0,,,,,0.95,420.0,6873857205.870208,2106703812.2053995,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,TJK,0,0,0,0,0,0,0,0,0.0,TJK,7057566.0,2830213848.6203,401.018403316427,0.622,2.0,Continental,5.0,7.0,3.40350008010864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139960.0,142550.0,3.77241,,5.03254795,20.04485893,66.997,2131688.0,0.0,3186.0,,,,,,,,,,17.0,141467914.8591644,,96326330.60503772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,TPE,0,0,0,0,0,0,0,0,0.0,TWN,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,TUR,0,0,0,0,0,0,0,0,0.0,TUR,70045349.0,559668118237.002,7990.08251407245,0.71,3.0,Temperate,12.0,4.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,769630.0,785350.0,18.24,,5.14591694,409.25881958,73.804,23497202.0,7200.0,1132.0,11.1,,270.0,207.0,25.0,20.0,1944.0,2.37,2.34,612.0,28666676848.80913,13096233966.745844,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,UKR,0,0,2,2,1,1,1,3,1.0,UKR,47278694.0,111884752475.248,2366.494140625,0.751,2.0,Continental,5.0,7.0,5.97945976257324,0.0423023529372448,0.0178755367085649,8.451320312467761,2.663115845539281,0.0,0.0,0.0,0.0,579360.0,603550.0,4.50612,,6.4171896,146.27377319,67.49,22601904.0,2782.0,175.0,7.7,50.0,,800.0,20.0,,,3.043,2.772,215.0,6915632962.875415,3101445338.6138744,6690103754.712122,0.0423023529372448,0.0178755367085649,8.451320312467761,2.663115845539281,0.0034520850593758,0.7189072609633357,1.1428571428571428,0.2597402597402597,0.0,4.0,443840.82092798233,0.0,0.0025,0.0,0.1,0.3116629123752242,0.0296340198547933,0.0,0.6572461386789352,0.7215007215007215,9.30232558139535,0.3344783775481594,52.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0
2006,USA,9,9,7,25,69,68,52,189,20.0,USA,298379912.0,13815586948000.0,46302.0008800056,0.904,2.0,Continental,5.0,7.0,,0.0837858012371824,0.0018095503357256,5.399334699333835,27.654867256637168,0.0301628884453856,0.0006514381208612,1.9437604917601805,9.95575221238938,9161920.0,9632030.0,68.9312,,14.70878792,6802.47509766,77.6878048780488,155267046.0,19924.0,760.0,8.5,70.0,260.0,4000.0,470.0,120.0,1846.8,1.953,4.041,1498.0,2029721921021.9824,558287868568.68,,0.0837858012371824,0.0018095503357256,5.399334699333835,27.654867256637168,0.0027286856903356,1.2547681188516362,3.2894736842105265,2.9411764705882355,9.615384615384617,35.714285714285715,362680.4698017733,0.0,0.00625,0.2083333333333333,0.0531914893617021,1.699664182798279,0.3218008288333542,1.3536928741607104,12.800819252432156,6.186587478346944,16.688918558077436,0.0,204.0,46.0,9.0,8.0,29.0,52.0,9.0,11.0,32.0
2006,UZB,0,0,0,0,1,0,0,1,0.3333333333333333,UZB,26699043.0,17330833852.919,649.118167003925,0.644,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435850.0,444103.0,6.38832,,4.75141335,37.97257233,67.905,10115555.0,0.0,,,,,,,,,,,87.0,1013831341.45928,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2006,VEN,0,0,0,0,0,0,0,0,0.0,VEN,27224686.0,183477522123.894,6739.38065342218,0.732,4.0,Mediterranean/Subtropical,18.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,882050.0,912050.0,15.2247,,,,72.972,12114160.0,,,,,,,,,,2.996,1.978,,,3629185387.610624,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,ALB,0,0,0,0,0,0,0,0,0.0,ALB,,,,0.754,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,362.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,ALG,0,0,0,0,0,0,0,0,0.0,DZA,36188236.0,177785053939.531,4912.78585503672,0.721,4.0,Mediterranean/Subtropical,18.0,2.0,8.6917709007891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2381740.0,2381740.0,12.5,114.090427122791,4.64001417,227.95396423,74.144,11421278.0,998.0,,,,,,,,,,3.19,317.2,8249251854.690798,5671343220.671039,15452669584.268362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,AND,0,0,0,0,0,0,0,0,0.0,AND,,,,0.848,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,1996.0,,,,,5.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,ARG,0,0,0,0,0,0,0,0,0.0,ARG,41288694.0,423627422092.49,10260.1313108254,0.834,3.0,Temperate,12.0,4.0,5.01971006393433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2736690.0,2780400.0,45.0,,9.4852438,979.7689209,75.68,18468692.0,4989.0,595.0,14.9,50.0,260.0,130.0,20.0,25.0,,,0.815,104.3,40453379165.75031,3452563490.053793,21264868340.36228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,ARM,0,0,0,0,0,0,0,0,0.0,ARM,3044800.0,9260285755.62424,3041.34450723339,0.746,2.0,Continental,5.0,7.0,3.24900007247925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28470.0,29740.0,25.0,,9.23538303,291.77758789,73.1731707317073,1522315.0,0.0,1792.0,,90.0,,,,,,,4.266,55.5,888404399.6074721,395043790.3349301,300866690.9120172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,AUS,2,1,0,3,4,0,3,7,1.6666666666666667,AUS,22031750.0,1152566632022.13,52313.8939041213,0.923,3.0,Temperate,12.0,4.0,,0.1361671224482848,0.0026028863899492,0.5734614222176375,3.2502708559046587,0.0907780816321899,0.0017352575932994,0.3823076148117583,2.1668472372697725,7682300.0,7741220.0,76.0,,8.4193306,4947.96337891,81.6951219512195,11675443.0,25760.0,330.0,21.7,,310.0,43.0,12.0,15.0,,1.525,1.853,56.6,109012292173.30038,21357059691.370068,,0.1361671224482848,0.0026028863899492,0.5734614222176375,3.2502708559046587,0.0003905080509743,0.1164596273291925,0.9090909090909092,0.1382488479262673,0.9677419354838708,0.0,39473.68421052631,0.0,0.0697674418604651,0.2,0.25,0.3563228649080486,0.0367218987908643,0.0,1.9672131147540983,1.618996222342148,53.00353356890459,0.0,40.0,3.0,2.0,1.0,0.0,3.0,2.0,1.0,0.0
2010,AUT,4,6,6,16,51,64,70,185,19.0,AUT,8363404.0,389827789217.634,46611.1393420232,0.902,2.0,Continental,5.0,7.0,5.73625993728638,1.9130966290759124,0.0410437645610418,3.4326558470487507,17.738359201773836,0.4782741572689781,0.0102609411402604,0.8581639617621877,4.434589800443459,82520.0,83879.0,75.17,,10.31620026,4815.26953125,80.5804878048781,4265488.0,0.0,910.0,6.5,130.0,200.0,22.0,400.0,5.0,1528.4,1.313,0.826,25.8,40272044458.734375,3219977538.9376564,22361535297.30033,1.9130966290759124,0.0410437645610418,3.4326558470487507,17.738359201773836,0.1938923897237033,0.0,1.7582417582417582,2.4615384615384617,8.0,12.307692307692308,212850.87135825463,0.0,0.7272727272727273,3.2,0.04,1.5509586472490595,0.1985592348205095,1.0468463752944257,12.185833968012188,19.37046004842615,620.1550387596899,2.789273877914436,75.0,21.0,11.0,8.0,2.0,26.0,11.0,9.0,6.0
2010,AZE,0,0,0,0,0,0,0,0,0.0,AZE,9054332.0,52909294791.9262,5843.5337683582,0.727,2.0,Continental,5.0,7.0,2.78062009811401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82656.0,86600.0,46.0,,2.64634848,153.0665741,70.309,4281288.0,0.0,,,,,,,,,,2.791,81.9,1385915580.0040011,1476698417.6426604,1471206484.7546892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,BEL,0,0,0,0,1,1,3,5,0.3333333333333333,BEL,10895586.0,481556503720.001,44197.393671162,0.912,3.0,Temperate,12.0,4.0,6.44077014923096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30333.0,30528.0,77.6398,,10.41325188,4626.02685547,80.1829268292683,4901576.0,66.0,181.0,10.5,,170.0,11.0,,6.0,1578.2,1.495,1.09,35.7,50403273442.08296,5248965890.548011,31015947543.2781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,BER,0,0,0,0,0,0,0,0,0.0,BMU,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,BIH,0,0,0,0,0,0,0,0,0.0,BIH,,,,0.725,2.0,Continental,5.0,7.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,5.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,BLR,1,1,1,3,0,3,3,6,1.3333333333333333,BLR,9483836.0,57231904542.8755,6034.67885177216,0.79,2.0,Continental,5.0,7.0,5.22003984451294,0.3163276969361343,0.0524183149933886,4.971267027936395,3.79746835443038,0.105442565645378,0.0174727716644628,1.6570890093121318,1.2658227848101264,202902.0,207600.0,31.8,,5.65694332,341.13800049,70.4048780487805,5073617.0,,,,,,,,,,,1.341,182.9,3235296850.01508,767479839.9199605,2987528220.9117126,0.3163276969361343,0.0524183149933886,4.971267027936395,3.79746835443038,0.0147854629328444,0.0,0.0,0.0,0.0,0.0,94339.62264150944,0.0,0.0,0.0,0.0,0.5303217356613006,0.0426106838495115,0.0,0.0,2.237136465324385,16.402405686167302,0.574708256902188,47.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0
2010,BRA,0,0,0,0,0,0,0,0,0.0,BRA,193701929.0,2208838108484.35,11403.2840038694,0.723,4.0,Mediterranean/Subtropical,18.0,2.0,5.64879989624023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8358140.0,8515770.0,40.65,,7.94516611,906.0098877,73.779,96467543.0,7491.0,320.0,25.0,,250.0,2400.0,,40.0,,2.023,1.539,713.5,175495862940.5634,33994018489.574142,124772844780.17863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,BUL,0,0,0,0,1,2,3,6,1.6666666666666667,BGR,7395599.0,50689051382.4361,6853.94805511171,0.79,2.0,Continental,5.0,7.0,3.85746002197266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108560.0,111000.0,46.23,,7.09477949,484.75228882,73.5121951219512,3424396.0,354.0,472.0,10.9,70.0,,,35.0,,,1.683,1.642,65.3,3585033542.444903,832314223.6996007,1955309892.594652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,CAN,14,7,5,26,38,39,42,119,18.666666666666668,CAN,34005902.0,1617343367486.26,47560.6666009406,0.911,1.0,Arctic/Subarctic,-5.0,10.0,5.356369972229,0.7645731614470923,0.0160757452762861,5.466702184423505,28.54006586169045,0.4116932407792035,0.0086561705333848,2.9436088685357333,15.367727771679473,8965590.0,15640500.0,80.3,,10.70066547,5060.88818359,81.3221951219512,18934218.0,202080.0,487.0,-5.4,230.0,220.0,100.0,280.0,15.0,1715.0,1.35,1.194,65.7,172100067604.11957,19311079807.785946,86630894483.87137,0.7645731614470923,0.0160757452762861,5.466702184423505,28.54006586169045,0.0028999764655756,0.1286619160728424,5.338809034907597,-4.814814814814815,11.818181818181817,11.304347826086955,323785.80323785805,0.0,0.26,1.7333333333333334,0.0928571428571428,2.429755427164101,0.3197159147144301,1.5160349854227406,19.25925925925926,21.77554438860972,395.738203957382,4.854033633748484,201.0,86.0,66.0,14.0,6.0,90.0,67.0,15.0,8.0
2010,CAY,0,0,0,0,0,0,0,0,0.0,CYM,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,CHI,0,0,0,0,0,0,0,0,0.0,CHL,,217051209238.534,12632.8704724192,0.813,3.0,Temperate,12.0,4.0,4.18953990936279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743532.0,756096.0,45.0,,6.81958389,,79.095,8137781.0,6435.0,1871.0,8.9,150.0,280.0,60.0,18.0,,,,2.254,103.8,,4892334256.236556,9093447034.802916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,CHN,5,2,4,11,4,16,13,33,9.0,CHN,1337705000.0,6192564874453.29,4629.24551710077,0.691,2.0,Continental,5.0,7.0,,0.0082230387118236,0.0017763237403259,23.761971490527344,15.918958031837915,0.0037377448690107,0.0008074198819663,10.800896132057884,7.235890014471781,9388211.0,9562911.0,34.3,,4.15821123,188.87156677,75.668,773873234.0,14500.0,1840.0,6.0,30.0,220.0,2956.0,700.0,80.0,,1.888,1.734,2945.0,252654439226.06284,107379074923.02003,,0.0082230387118236,0.0017763237403259,23.761971490527344,15.918958031837915,0.0011716822299797,0.7586206896551724,0.5978260869565218,1.8333333333333333,5.0,36.66666666666667,320699.7084548105,0.0,0.0037212449255751,0.1375,0.0157142857142857,2.645368258504752,0.1453718877200401,0.0,5.826271186440678,6.343713956170704,3.735144312393888,0.0,86.0,16.0,6.0,3.0,7.0,19.0,9.0,3.0,7.0
2010,COL,0,0,0,0,0,0,0,0,0.0,COL,44777319.0,286498534094.963,6398.2958447102,0.726,4.0,Mediterranean/Subtropical,18.0,2.0,4.83382987976074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1109500.0,1141750.0,36.5,,7.07130194,452.44281006,74.876,21788403.0,,,,,,,,,2454.0,2.764,3.637,441.8,20259176035.31303,10419951685.033804,13848851746.158834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,CRO,0,2,1,3,4,3,0,7,2.333333333333333,HRV,4295427.0,58975205417.3439,13729.7654965022,0.821,2.0,Continental,5.0,7.0,4.20651006698608,0.6984171771514217,0.0508688351107927,2.185033677934471,3.654080389768575,0.0,0.0,0.0,0.0,55964.0,,56.55,,7.94908857,1126.81970215,76.4756097560976,1911488.0,5835.0,331.0,12.5,,,,,,,1.501,1.666,21.6,4840171772.747068,982526922.2529492,2480797952.9062915,0.6984171771514217,0.0508688351107927,2.185033677934471,3.654080389768575,0.0536058895003931,0.5141388174807198,0.9063444108761328,0.24,0.0,0.0,53050.39787798408,0.0,0.0,0.0,0.0,0.3774017578973837,0.0392281932706107,0.0,1.998667554963358,1.8007202881152462,138.88888888888889,0.7131802734872492,19.0,2.0,0.0,1.0,1.0,3.0,0.0,2.0,1.0
2010,CYP,0,0,0,0,0,0,0,0,0.0,CYP,1127816.0,25799940077.6075,31105.02734375,0.857,3.0,Temperate,12.0,4.0,6.52559995651245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9240.0,9250.0,52.99,,6.50055742,2045.2923584,80.632,600971.0,,,,,,,,,,,1.853,12.8,2306713446.4812546,478072889.63806695,1683600878.484593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010,CZE,2,0,4,6,3,5,2,10,3.333333333333333,CZE,10474410.0,211168667286.27,20160.4355077059,0.87,2.0,Continental,5.0,7.0,3.99341988563538,0.5728246268763586,0.0284133061836589,2.976126184231797,6.896551724137932,0.1909415422921195,0.0094711020612196,0.992042061410599,2.2988505747126435,77230.0,78870.0,68.82,,7.47836781,1509.44726563,77.4243902439025,5230927.0,0.0,433.0,8.4,70.0,180.0,26.0,180.0,8.0,1798.8,1.406,1.183,28.5,15810569533.587528,2498125333.996574,8432851551.641119,0.5728246268763586,0.0284133061836589,2.976126184231797,6.896551724137932,0.0776900168328369,0.0,1.3856812933025404,0.7142857142857143,3.333333333333333,8.571428571428571,87183.95815170009,0.0,0.2307692307692307,0.75,0.0333333333333333,0.8023141081636636,0.0774949596774193,0.333555703802535,4.2674253200569,5.07185122569738,210.52631578947367,1.5024716087537986,90.0,6.0,1.0,0.0,5.0,9.0,2.0,0.0,7.0
2010,DEN,0,0,0,0,0,1,0,1,0.3333333333333333,DNK,5547683.0,322345594075.47,58104.5445594981,0.913,3.0,Temperate,12.0,4.0,8.55025005340576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,42920.0,88.72,,10.59621811,6156.68554688,79.1,2893686.0,7314.0,34.0,8.9,,170.0,8.0,,4.0,1422.3,1.382,1.397,18.6,34155339744.77188,4503167949.234316,27561354329.588985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
