WB_Code,Year,Land_Area_SqKm,Surface_Area_SqKm,Internet_Users_Pct,Healthcare_Spending_Pct_GDP,Healthcare_Spending_Per_Capita_USD,Life_Expectancy_Years,Labor_Force_Total
ARG,2018,2736690.0,2780400.0,77.7,10.17289257,1195.59973145,76.77,20125838.0
ARG,2019,2736690.0,2780400.0,79.947,10.11911297,1007.45629883,76.847,20580300.0
ARG,2020,2736690.0,2780400.0,85.5144,10.67246342,910.9586792,75.878,19317784.0
ARG,2021,2736690.0,2780400.0,87.1507,11.00910187,1182.15930176,73.948,20993886.0
ARG,2022,2736690.0,2780400.0,88.3754,10.15950489,1415.79577637,75.806,21566906.0
ARG,2023,2736690.0,2780400.0,89.229,10.2695179,1456.98596191,77.395,22069879.0
ARG,2024,,,89.6672,,,,22161435.0
ARM,1960,,,,,,59.063,
ARM,1961,,29740.0,,,,59.4940975609756,
ARM,1962,,29740.0,,,,59.9166829268293,
ARM,1963,,29740.0,,,,60.3282682926829,
ARM,1964,,29740.0,,,,60.7238292682927,
ARM,1965,,29740.0,,,,61.0993414634146,
ARM,1966,,29740.0,,,,61.4538292682927,
ARM,1967,,29740.0,,,,61.784756097561,
ARM,1968,,29740.0,,,,62.0936341463415,
ARM,1969,,29740.0,,,,62.3799512195122,
ARM,1970,,29740.0,,,,62.6447073170732,
ARM,1971,,29740.0,,,,62.8889024390244,
ARM,1972,,29740.0,,,,63.1144878048781,
ARM,1973,,29740.0,,,,63.3309268292683,
ARM,1974,,29740.0,,,,63.546756097561,
ARM,1975,,29740.0,,,,63.7678780487805,
ARM,1976,,29740.0,,,,64.0014878048781,
ARM,1977,,29740.0,,,,64.2539512195122,
ARM,1978,,29740.0,,,,64.5261951219512,
ARM,1979,,29740.0,,,,64.8208292682927,
ARM,1980,,29740.0,,,,65.1385609756098,
ARM,1981,,29740.0,,,,65.4824878048781,
ARM,1982,,29740.0,,,,65.8509268292683,
ARM,1983,,29740.0,,,,66.229243902439,
ARM,1984,,29740.0,,,,66.5913658536585,
ARM,1985,,29740.0,,,,66.9152682926829,
ARM,1986,,29740.0,,,,67.178,
ARM,1987,,29740.0,,,,67.3590731707317,
ARM,1988,,29740.0,,,,52.6001219512195,
ARM,1989,,29740.0,,,,67.5185609756098,
ARM,1990,,29740.0,0.0,,,67.5493658536585,1631762.0
ARM,1991,,29740.0,,,,67.6270487804878,1655662.0
ARM,1992,28470.0,29740.0,,,,67.7185365853659,1616135.0
ARM,1993,28470.0,29740.0,,,,67.9731951219512,1533771.0
ARM,1994,28470.0,29740.0,0.00912,,,68.2718048780488,1475516.0
ARM,1995,28470.0,29740.0,0.0527,,,68.628487804878,1441118.0
ARM,1996,28470.0,29740.0,0.0946,,,69.0061219512195,1426441.0
ARM,1997,28470.0,29740.0,0.112,,,69.3938292682927,1412814.0
ARM,1998,28470.0,29740.0,0.129,,,69.7993414634146,1411779.0
ARM,1999,28470.0,29740.0,0.971,,,70.1989512195122,1422494.0
ARM,2000,28470.0,29740.0,1.30047,4.19581175,25.6606369,72.8804878048781,1475960.0
ARM,2001,28470.0,29740.0,1.63109,4.64563894,31.90725899,72.9756097560976,1493640.0
ARM,2002,28470.0,29740.0,1.96041,7.61358786,59.20983887,72.8268292682927,1500767.0
ARM,2003,28470.0,29740.0,4.57522,7.17936182,66.31577301,72.8268292682927,1502199.0
ARM,2004,28470.0,29740.0,4.89901,6.05510139,71.65074158,73.0268292682927,1503545.0
ARM,2005,28470.0,29740.0,5.25298,5.8618803,95.55093384,73.0756097560976,1506023.0
ARM,2006,28470.0,29740.0,5.63179,5.85007095,124.8989563,72.8243902439025,1509698.0
ARM,2007,28470.0,29740.0,6.02125,5.49814034,170.15332031,72.8731707317073,1513707.0
ARM,2008,28470.0,29740.0,6.21,6.63976622,261.59963989,73.0731707317073,1503687.0
ARM,2009,28470.0,29740.0,15.3,8.44377708,247.90641785,73.0731707317073,1531465.0
ARM,2010,28470.0,29740.0,25.0,9.23538303,291.77758789,73.1731707317073,1522315.0
ARM,2011,28470.0,29740.0,32.0,9.37588882,325.29086304,73.8170731707317,1509387.0
ARM,2012,28470.0,29740.0,37.5,9.13455009,331.91378784,74.119512195122,1499083.0
ARM,2013,28470.0,29740.0,41.9,10.32345009,392.85253906,74.6219512195122,1494270.0
ARM,2014,28470.0,29740.0,54.6228,10.17827892,404.33874512,74.8731707317073,1485574.0
ARM,2015,28470.0,29740.0,59.1008,10.11762714,365.51950073,74.8707317073171,1477065.0
ARM,2016,28470.0,29740.0,64.346,9.95194912,359.58227539,74.8682926829268,1469687.0
ARM,2017,28470.0,29740.0,64.7449,10.36270332,409.80145264,75.2170731707317,1456321.0
ARM,2018,28470.0,29740.0,68.2451,10.00543404,428.34579468,75.619512195122,1448464.0
ARM,2019,28470.0,29740.0,66.5439,11.3798008,533.69952393,76.2219512195122,1387309.0
ARM,2020,28197.41,29740.0,76.5077,12.24056244,535.2723999,73.3756097560976,1448279.0
ARM,2021,28197.09,29740.0,78.6123,12.32268524,595.83544922,72.2780487804878,1467125.0
ARM,2022,28198.32,29740.0,77.0277,9.96211243,674.78619385,74.7658536585366,1399516.0
ARM,2023,28199.44,29740.0,79.9966,9.32119179,766.95874023,77.4658536585366,1430641.0
ARM,2024,,,,,,,1467933.0
ASM,1960,,,,,,65.053,
ASM,1961,200.0,200.0,,,,65.648,
ASM,1962,200.0,200.0,,,,66.008,
ASM,1963,200.0,200.0,,,,66.161,
ASM,1964,200.0,200.0,,,,66.135,
ASM,1965,200.0,200.0,,,,65.996,
ASM,1966,200.0,200.0,,,,58.284,
ASM,1967,200.0,200.0,,,,65.807,
ASM,1968,200.0,200.0,,,,65.847,
ASM,1969,200.0,200.0,,,,66.05,
ASM,1970,200.0,200.0,,,,66.364,
ASM,1971,200.0,200.0,,,,66.77,
ASM,1972,200.0,200.0,,,,67.186,
ASM,1973,200.0,200.0,,,,67.604,
ASM,1974,200.0,200.0,,,,67.95,
ASM,1975,200.0,200.0,,,,68.256,
ASM,1976,200.0,200.0,,,,68.475,
ASM,1977,200.0,200.0,,,,68.701,
ASM,1978,200.0,200.0,,,,68.881,
ASM,1979,200.0,200.0,,,,69.114,
ASM,1980,200.0,200.0,,,,69.413,
ASM,1981,200.0,200.0,,,,69.731,
ASM,1982,200.0,200.0,,,,69.975,
ASM,1983,200.0,200.0,,,,70.163,
ASM,1984,200.0,200.0,,,,70.326,
ASM,1985,200.0,200.0,,,,70.532,
ASM,1986,200.0,200.0,,,,70.704,
ASM,1987,200.0,200.0,,,,70.828,
ASM,1988,200.0,200.0,,,,70.883,
ASM,1989,200.0,200.0,,,,70.929,
ASM,1990,200.0,200.0,0.0,,,71.107,
ASM,1991,200.0,200.0,,,,71.312,
ASM,1992,200.0,200.0,,,,71.511,
ASM,1993,200.0,200.0,,,,71.54,
ASM,1994,200.0,200.0,,,,71.569,
ASM,1995,200.0,200.0,,,,71.565,
ASM,1996,200.0,200.0,,,,71.576,
ASM,1997,200.0,200.0,,,,71.606,
ASM,1998,200.0,200.0,,,,71.542,
ASM,1999,200.0,200.0,,,,71.484,
ASM,2000,200.0,200.0,,,,71.443,
ASM,2001,200.0,200.0,,,,71.573,
ASM,2002,200.0,200.0,,,,71.755,
ASM,2003,200.0,200.0,,,,71.698,
ASM,2004,200.0,200.0,,,,72.277,
ASM,2005,200.0,200.0,,,,72.382,
ASM,2006,200.0,200.0,,,,72.397,
ASM,2007,200.0,200.0,,,,72.365,
ASM,2008,200.0,200.0,,,,72.43,
ASM,2009,200.0,200.0,,,,70.839,
ASM,2010,200.0,200.0,,,,72.587,
ASM,2011,200.0,200.0,,,,72.662,
ASM,2012,200.0,200.0,,,,72.709,
ASM,2013,200.0,200.0,,,,72.769,
ASM,2014,200.0,200.0,,,,72.687,
ASM,2015,200.0,200.0,,,,72.654,
ASM,2016,200.0,200.0,,,,72.64,
ASM,2017,200.0,200.0,,,,72.801,
ASM,2018,200.0,200.0,,,,72.794,
ASM,2019,200.0,200.0,,,,72.751,
ASM,2020,200.0,200.0,,,,72.672,
ASM,2021,200.0,200.0,,,,72.708,
ASM,2022,200.0,200.0,,,,72.752,
ASM,2023,200.0,200.0,,,,72.852,
AUS,1960,,,,,,70.8170731707317,
AUS,1961,7682300.0,7741220.0,,,,70.9731707317073,
AUS,1962,7682300.0,7741220.0,,,,70.9424390243903,
AUS,1963,7682300.0,7741220.0,,,,70.9117073170732,
AUS,1964,7682300.0,7741220.0,,,,70.8809756097561,
AUS,1965,7682300.0,7741220.0,,,,70.850243902439,
AUS,1966,7682300.0,7741220.0,,,,70.819512195122,
AUS,1967,7682300.0,7741220.0,,,,70.8692682926829,
AUS,1968,7682300.0,7741220.0,,,,70.9190243902439,
AUS,1969,7682300.0,7741220.0,,,,70.9687804878049,
AUS,1970,7682300.0,7741220.0,,,,71.0185365853659,
AUS,1971,7682300.0,7741220.0,,,,71.0682926829268,
AUS,1972,7682300.0,7741220.0,,,,71.4575609756098,
AUS,1973,7682300.0,7741220.0,,,,71.8468292682927,
AUS,1974,7682300.0,7741220.0,,,,72.2360975609756,
AUS,1975,7682300.0,7741220.0,,,,72.6253658536586,
AUS,1976,7682300.0,7741220.0,,,,73.0146341463415,
AUS,1977,7682300.0,7741220.0,,,,73.3443902439024,
AUS,1978,7682300.0,7741220.0,,,,73.6741463414634,
AUS,1979,7682300.0,7741220.0,,,,74.0039024390244,
AUS,1980,7682300.0,7741220.0,,,,74.3336585365854,
AUS,1981,7682300.0,7741220.0,,,,74.6634146341463,
AUS,1982,7682300.0,7741220.0,,,,74.9048780487805,
AUS,1983,7682300.0,7741220.0,,,,75.1463414634146,
AUS,1984,7682300.0,7741220.0,,,,75.3878048780488,
AUS,1985,7682300.0,7741220.0,,,,75.6292682926829,
AUS,1986,7682300.0,7741220.0,,,,75.8707317073171,
AUS,1987,7682300.0,7741220.0,,,,76.1517073170732,
AUS,1988,7682300.0,7741220.0,,,,76.4326829268293,
AUS,1989,7682300.0,7741220.0,,,,76.7136585365854,
AUS,1990,7682300.0,7741220.0,0.585,,,76.9946341463415,8500719.0
AUS,1991,7682300.0,7741220.0,1.1,,,77.2756097560976,8539975.0
AUS,1992,7682300.0,7741220.0,1.77,,,77.3780487804878,8607321.0
AUS,1993,7682300.0,7741220.0,1.97,,,77.8780487804878,8638153.0
AUS,1994,7682300.0,7741220.0,2.23,,,77.8780487804878,8799524.0
AUS,1995,7682300.0,7741220.0,2.76,,,77.8292682926829,8996098.0
AUS,1996,7682300.0,7741220.0,3.28,,,78.0780487804878,9118415.0
AUS,1997,7682300.0,7741220.0,16.4,,,78.4804878048781,9179631.0
AUS,1998,7682300.0,7741220.0,30.8,,,78.6317073170732,9271447.0
AUS,1999,7682300.0,7741220.0,40.8,,,78.9317073170732,9358682.0
AUS,2000,7682300.0,7741220.0,46.7561,7.58869076,1626.73388672,79.2341463414634,9542614.0
AUS,2001,7682300.0,7741220.0,52.6893,7.67391729,1550.37390137,79.6341463414634,9713101.0
AUS,2002,7682300.0,7741220.0,,7.87221003,1752.93896484,79.9365853658537,9859433.0
AUS,2003,7682300.0,7741220.0,,7.87659502,2227.12768555,80.2390243902439,10032150.0
AUS,2004,7682300.0,7741220.0,,8.08257675,2744.08105469,80.490243902439,10143548.0
AUS,2005,7682300.0,7741220.0,63.0,7.9648633,2995.87255859,80.8414634146341,10443456.0
AUS,2006,7682300.0,7741220.0,66.0,7.97161102,3174.86865234,81.0414634146342,10664324.0
AUS,2007,7682300.0,7741220.0,69.45,8.0517149,3792.80981445,81.2926829268293,10951719.0
AUS,2008,7682300.0,7741220.0,71.67,8.24737453,4083.42944336,81.3951219512195,11241263.0
AUS,2009,7682300.0,7741220.0,74.25,8.54273987,3989.44116211,81.5439024390244,11482552.0
AUS,2010,7682300.0,7741220.0,76.0,8.4193306,4947.96337891,81.6951219512195,11675443.0
AUS,2011,7682300.0,7741220.0,79.4877,8.53425312,5876.88525391,81.8951219512195,11857590.0
AUS,2012,7682300.0,7741220.0,79.0,8.67020702,6038.87158203,82.0463414634146,12022336.0
AUS,2013,7682300.0,7741220.0,83.4535,8.7465601,5811.86865234,82.1487804878049,12191663.0
AUS,2014,7682300.0,7741220.0,84.0,9.82833862,6098.25439453,82.3,12332149.0
AUS,2015,7682300.0,7741220.0,84.5605,10.13642025,5271.93310547,82.4,12568796.0
AUS,2016,7692020.0,7741220.0,86.54,10.08958244,5418.43652344,82.4487804878049,12744765.0
AUS,2017,7692020.0,7741220.0,86.545,10.10880566,5770.69042969,82.5,13022869.0
AUS,2018,7692020.0,7741220.0,90.0,10.08907509,5843.64794922,82.7487804878049,13344850.0
AUS,2019,7692020.0,7741220.0,93.6099,10.25421429,5543.37841797,82.9,13618789.0
AUS,2020,7692020.0,7741220.0,94.6935,10.70324135,5968.00341797,83.2,13583584.0
AUS,2021,7692020.0,7741220.0,96.9722,10.51612186,7092.13476563,83.3,13859964.0
AUS,2022,7692020.0,7741220.0,97.0424,9.89226055,6723.98242188,83.2,14230223.0
AUS,2023,7692020.0,7741220.0,97.0631,10.39852047,6980.38525391,83.0512195121951,14646578.0
AUS,2024,,,,,,,14907959.0
AUT,1960,,,,,,68.5856097560976,
AUT,1961,82520.0,83879.0,,,,69.5773170731707,
AUT,1962,82520.0,83879.0,,,,69.309512195122,
AUT,1963,82520.0,83879.0,,,,69.4436585365854,
AUT,1964,82520.0,83879.0,,,,69.9219512195122,
AUT,1965,82520.0,83879.0,,,,69.7221951219512,
AUT,1966,82520.0,83879.0,,,,70.0458536585366,
AUT,1967,82520.0,83879.0,,,,69.9178048780488,
AUT,1968,82520.0,83879.0,,,,70.0575609756098,
AUT,1969,82520.0,83879.0,,,,69.8331707317073,
AUT,1970,82520.0,83879.0,,,,69.9146341463415,
AUT,1971,82520.0,83879.0,,,,70.1146341463415,
AUT,1972,82520.0,83879.0,,,,70.4634146341463,
AUT,1973,82520.0,83879.0,,,,71.0146341463415,
AUT,1974,82520.0,83879.0,,,,71.0121951219512,
AUT,1975,82520.0,83879.0,,,,71.1146341463415,
AUT,1976,82520.0,83879.0,,,,71.5658536585366,
AUT,1977,82520.0,83879.0,,,,71.9146341463415,
AUT,1978,82520.0,83879.0,,,,72.0121951219512,
AUT,1979,82520.0,83879.0,,,,72.3121951219512,
AUT,1980,82520.0,83879.0,,,,72.4634146341463,
AUT,1981,82520.0,83879.0,,,,72.8121951219512,
AUT,1982,82520.0,83879.0,,,,72.9609756097561,
AUT,1983,82520.0,83879.0,,,,73.0121951219512,
AUT,1984,82520.0,83879.0,,,,73.6121951219512,
AUT,1985,82520.0,83879.0,,,,73.8146341463415,
AUT,1986,82520.0,83879.0,,,,74.3170731707317,
AUT,1987,82520.0,83879.0,,,,74.7682926829268,
AUT,1988,82520.0,83879.0,,,,75.2170731707317,
AUT,1989,82520.0,83879.0,,,,75.2658536585366,
AUT,1990,82520.0,83879.0,0.13,,,75.5682926829269,3524952.0
AUT,1991,82520.0,83879.0,0.259,,,75.6170731707317,3585317.0
AUT,1992,82520.0,83879.0,0.643,,,75.8170731707317,3674884.0
AUT,1993,82520.0,83879.0,0.765,,,76.0682926829268,3717260.0
AUT,1994,82520.0,83879.0,1.39,,,76.419512195122,3827748.0
AUT,1995,82520.0,83879.0,1.89,,,76.6682926829268,3846779.0
AUT,1996,82520.0,83879.0,6.91,,,76.8707317073171,3823952.0
AUT,1997,82520.0,83879.0,9.53,,,77.319512195122,3815158.0
AUT,1998,82520.0,83879.0,15.4,,,77.6707317073171,3848029.0
AUT,1999,82520.0,83879.0,23.0,,,77.8756097560976,3874871.0
AUT,2000,82520.0,83879.0,33.7301,9.38934517,2301.89208984,78.1268292682927,3883391.0
AUT,2001,82520.0,83879.0,39.1855,9.45243549,2315.42285156,78.5756097560976,3872867.0
AUT,2002,82520.0,83879.0,36.56,9.59139919,2531.61938477,78.6780487804878,3955409.0
AUT,2003,82520.0,83879.0,42.7,9.69844246,3122.31201172,78.6317073170732,3985902.0
AUT,2004,82520.0,83879.0,54.28,9.81532383,3606.77856445,79.1804878048781,3946112.0
AUT,2005,82520.0,83879.0,58.0,9.71779728,3720.02441406,79.3317073170732,4012358.0
AUT,2006,82520.0,83879.0,63.6,9.64073944,3899.90722656,79.8804878048781,4078846.0
AUT,2007,82520.0,83879.0,69.37,9.60482597,4484.81640625,80.1804878048781,4165230.0
AUT,2008,82520.0,83879.0,72.87,9.83415222,5080.83740234,80.4317073170732,4207426.0
AUT,2009,82520.0,83879.0,73.45,10.31152916,4939.75878906,80.3317073170732,4248651.0
AUT,2010,82520.0,83879.0,75.17,10.31620026,4815.26953125,80.5804878048781,4265488.0
AUT,2011,82520.0,83879.0,78.74,10.1370182,5191.92333984,80.9829268292683,4291049.0
AUT,2012,82520.0,83879.0,80.03,10.30198097,4983.67724609,80.9365853658537,4340007.0
AUT,2013,82520.0,83879.0,80.6188,10.40574837,5251.96826172,81.1365853658537,4382851.0
AUT,2014,82520.0,83879.0,80.9958,10.51159096,5418.47558594,81.490243902439,4407077.0
AUT,2015,82520.0,83879.0,83.9401,10.51688385,4649.59667969,81.190243902439,4460463.0
AUT,2016,82520.0,83879.0,84.3237,10.51713753,4758.89892578,81.6414634146342,4541001.0
AUT,2017,82520.0,83879.0,87.9356,10.57132816,4999.86962891,81.6439024390244,4567690.0
AUT,2018,82520.0,83879.0,87.4791,10.5157156,5394.55908203,81.6926829268293,4608423.0
AUT,2019,82520.0,83879.0,87.7522,10.62530422,5313.19287109,81.8951219512195,4627750.0
AUT,2020,82520.0,83879.0,87.5294,11.41292953,5569.84130859,81.1926829268293,4607777.0
AUT,2021,82520.0,83879.0,92.5292,12.185215,6554.14257813,81.190243902439,4650207.0
AUT,2022,82520.0,83879.0,93.6141,11.22519779,5897.97607422,81.2951219512195,4715201.0
AUT,2023,82520.0,83879.0,95.3347,11.15297318,6267.93164063,81.5414634146342,4762160.0
AUT,2024,,,94.9197,11.8325634,6739.30908203,,4763195.0
AZE,1960,,,,,,50.862,
AZE,1961,,86600.0,,,,51.435,
AZE,1962,,86600.0,,,,52.053,
AZE,1963,,86600.0,,,,52.696,
AZE,1964,,86600.0,,,,53.292,
AZE,1965,,86600.0,,,,53.884,
AZE,1966,,86600.0,,,,54.485,
AZE,1967,,86600.0,,,,55.032,
AZE,1968,,86600.0,,,,55.563,
AZE,1969,,86600.0,,,,56.08,
AZE,1970,,86600.0,,,,56.586,
AZE,1971,,86600.0,,,,57.043,
AZE,1972,,86600.0,,,,57.503,
AZE,1973,,86600.0,,,,57.926,
AZE,1974,,86600.0,,,,58.332,
AZE,1975,,86600.0,,,,58.687,
AZE,1976,,86600.0,,,,59.477,
AZE,1977,,86600.0,,,,59.972,
AZE,1978,,86600.0,,,,60.494,
AZE,1979,,86600.0,,,,60.931,
AZE,1980,,86600.0,,,,61.433,
AZE,1981,,86600.0,,,,61.908,
AZE,1982,,86600.0,,,,62.23,
AZE,1983,,86600.0,,,,62.479,
AZE,1984,,86600.0,,,,62.084,
AZE,1985,,86600.0,,,,62.674,
AZE,1986,,86600.0,,,,62.603,
AZE,1987,,86600.0,,,,62.824,
AZE,1988,,86600.0,,,,62.672,
AZE,1989,,86600.0,,,,62.945,
AZE,1990,,86600.0,0.0,,,62.75,3301133.0
AZE,1991,,86600.0,,,,62.544,3345875.0
AZE,1992,83217.0,86600.0,,,,60.773,3518607.0
AZE,1993,83217.0,86600.0,,,,61.426,3732857.0
AZE,1994,83217.0,86600.0,0.00143,,,60.277,3946235.0
AZE,1995,83217.0,86600.0,0.00206,,,61.931,4107634.0
AZE,1996,83217.0,86600.0,0.00635,,,62.66,4172243.0
AZE,1997,83217.0,86600.0,0.0252,,,62.953,4211106.0
AZE,1998,83092.0,86600.0,0.0375,,,63.75,4232868.0
AZE,1999,82705.0,86600.0,0.0992,,,64.733,4281195.0
AZE,2000,82605.0,86600.0,0.147758,2.94891715,19.01968193,65.377,4306234.0
AZE,2001,82604.0,86600.0,0.305565,2.774194,19.19010162,66.043,4283030.0
AZE,2002,82618.0,86600.0,4.99971,2.73097301,20.45606041,66.769,4260614.0
AZE,2003,82652.0,86600.0,,2.72699213,23.62244987,67.036,4242455.0
AZE,2004,82672.0,86600.0,,2.65944242,27.1906395,67.488,4179032.0
AZE,2005,82660.0,86600.0,8.03038,2.22960997,34.35204697,67.71,4180297.0
AZE,2006,82637.0,86600.0,11.9922,2.07059145,49.87102127,68.489,4157327.0
AZE,2007,82629.0,86600.0,14.54,1.99422264,74.65649414,68.659,4042762.0
AZE,2008,82627.0,86600.0,17.08,2.04814458,111.88427734,69.355,4094522.0
AZE,2009,82622.0,86600.0,27.4,2.76541352,135.40127563,69.874,4219228.0
AZE,2010,82656.0,86600.0,46.0,2.64634848,153.0665741,70.309,4281288.0
AZE,2011,82658.0,86600.0,50.0,2.59547186,184.93493652,70.565,4368984.0
AZE,2012,82658.0,86600.0,54.2,3.15682149,234.60324097,71.08,4449918.0
AZE,2013,82659.0,86600.0,73.0,3.22551084,251.67863464,71.485,4508074.0
AZE,2014,82663.0,86600.0,75.0,3.58703041,280.22314453,71.93,4602987.0
AZE,2015,82663.0,86600.0,77.0,4.34131384,236.25979614,72.349,4693026.0
AZE,2016,82670.0,86600.0,78.2,4.42241955,169.69596863,72.568,4809412.0
AZE,2017,82662.0,86600.0,79.0,4.07396507,167.01565552,72.694,4876185.0
AZE,2018,82654.0,86600.0,79.8,3.83661342,180.03610229,73.016,4955866.0
AZE,2019,82654.0,86600.0,81.1,4.18188763,199.25746155,73.29,4998924.0
AZE,2020,82646.0,86600.0,84.6,5.84817696,245.21949768,70.312,5197914.0
AZE,2021,82650.0,86600.0,86.0,4.68526697,250.9887085,70.999,4963081.0
AZE,2022,82650.0,86600.0,88.0,3.41549611,261.44659424,74.125,5071753.0
AZE,2023,82650.0,86600.0,89.0,4.27113533,299.81060791,74.429,5073676.0
AZE,2024,,,,,,,5097655.0
BDI,1960,,,,,,43.262,
BDI,1961,25680.0,27830.0,,,,43.364,
BDI,1962,25680.0,27830.0,,,,43.492,
BDI,1963,25680.0,27830.0,,,,43.559,
BDI,1964,25680.0,27830.0,,,,43.601,
BDI,1965,25680.0,27830.0,,,,41.844,
BDI,1966,25680.0,27830.0,,,,43.529,
BDI,1967,25680.0,27830.0,,,,43.332,
BDI,1968,25680.0,27830.0,,,,43.405,
BDI,1969,25680.0,27830.0,,,,43.0,
BDI,1970,25680.0,27830.0,,,,43.225,
BDI,1971,25680.0,27830.0,,,,43.172,
BDI,1972,25680.0,27830.0,,,,25.777,
BDI,1973,25680.0,27830.0,,,,37.409,
BDI,1974,25680.0,27830.0,,,,43.337,
BDI,1975,25680.0,27830.0,,,,43.445,
BDI,1976,25680.0,27830.0,,,,43.691,
BDI,1977,25680.0,27830.0,,,,43.97,
BDI,1978,25680.0,27830.0,,,,44.404,
BDI,1979,25680.0,27830.0,,,,45.038,
BDI,1980,25680.0,27830.0,,,,45.731,
BDI,1981,25680.0,27830.0,,,,46.412,
BDI,1982,25680.0,27830.0,,,,47.012,
BDI,1983,25680.0,27830.0,,,,47.433,
BDI,1984,25680.0,27830.0,,,,47.687,
BDI,1985,25680.0,27830.0,,,,47.662,
BDI,1986,25680.0,27830.0,,,,47.402,
BDI,1987,25680.0,27830.0,,,,47.066,
BDI,1988,25680.0,27830.0,,,,42.889,
BDI,1989,25680.0,27830.0,,,,45.745,
BDI,1990,25680.0,27830.0,0.0,,,45.184,2581935.0
BDI,1991,25680.0,27830.0,0.0,,,44.66,2607838.0
BDI,1992,25680.0,27830.0,0.0,,,44.469,2664991.0
BDI,1993,25680.0,27830.0,0.0,,,37.221,2457056.0
BDI,1994,25680.0,27830.0,0.0,,,44.515,2445092.0
BDI,1995,25680.0,27830.0,0.0,,,44.589,2681962.0
BDI,1996,25680.0,27830.0,0.000804,,,44.807,2631487.0
BDI,1997,25680.0,27830.0,0.00798,,,45.721,2586586.0
BDI,1998,25680.0,27830.0,0.0158,,,46.678,2636111.0
BDI,1999,25680.0,27830.0,0.0392,,,47.627,2711621.0
BDI,2000,25680.0,27830.0,0.0772484,4.22181606,5.67927122,47.617,2766896.0
BDI,2001,25680.0,27830.0,0.106001,5.68180418,7.50815582,48.509,2838292.0
BDI,2002,25680.0,27830.0,0.118228,5.34983587,6.46998882,49.924,2918476.0
BDI,2003,25680.0,27830.0,0.201273,5.27245188,5.87316799,50.997,3009287.0
BDI,2004,25680.0,27830.0,0.34906,7.09572744,8.88248062,52.217,3123186.0
BDI,2005,25680.0,27830.0,0.542143,7.56016588,11.13118172,53.053,3227287.0
BDI,2006,25680.0,27830.0,0.657593,8.71264839,14.10514736,53.962,3316162.0
BDI,2007,25680.0,27830.0,0.7,9.1855402,15.26294613,54.832,3458975.0
BDI,2008,25680.0,27830.0,0.81,7.74147511,14.67025566,55.581,3627058.0
BDI,2009,25680.0,27830.0,0.9,9.23238468,18.31996346,56.422,3843653.0
BDI,2010,25680.0,27830.0,1.0,11.28196716,24.45114708,57.088,4037123.0
BDI,2011,25680.0,27830.0,1.11,10.06996346,23.16802216,57.804,4169441.0
BDI,2012,25680.0,27830.0,1.22,8.63756466,20.01195908,58.501,4302379.0
BDI,2013,25680.0,27830.0,1.26422,8.62834644,20.26322556,59.179,4439368.0
BDI,2014,25680.0,27830.0,1.04239,7.21081543,18.06601143,59.764,4568956.0
BDI,2015,25680.0,27830.0,2.0,6.29044485,17.67629051,60.107,4650400.0
BDI,2016,25680.0,27830.0,2.2,7.06148243,18.59472847,60.789,4696640.0
BDI,2017,25680.0,27830.0,2.66075,6.95230389,19.16676521,61.345,4797040.0
BDI,2018,25680.0,27830.0,4.0,7.29396152,18.67819214,61.806,4958957.0
BDI,2019,25680.0,27830.0,6.1,9.05940628,22.2435379,62.18,5145487.0
BDI,2020,25680.0,27830.0,9.17302,10.70776176,26.21934319,62.569,5256681.0
BDI,2021,25680.0,27830.0,10.9847,8.94190311,23.11420059,62.101,5484419.0
BDI,2022,25680.0,27830.0,11.0009,8.6687746,25.52155113,62.882,5691432.0
BDI,2023,25680.0,27830.0,11.0784,9.09471226,28.14028931,63.651,5893737.0
BDI,2024,,,,,,,6097715.0
BEL,1960,,,,,,69.7019512195122,
BEL,1961,,33120.0,,,,70.5209756097561,
BEL,1962,,33120.0,,,,70.219512195122,
BEL,1963,,33120.0,,,,70.0514634146342,
BEL,1964,,33120.0,,,,70.7551219512195,
BEL,1965,,33120.0,,,,70.6253658536586,
BEL,1966,,33120.0,,,,70.7063414634146,
BEL,1967,,33120.0,,,,71.0129268292683,
BEL,1968,,33120.0,,,,70.6931707317073,
BEL,1969,,33120.0,,,,70.7648780487805,
BEL,1970,,33120.0,,,,70.9719512195122,
BEL,1971,,33120.0,,,,71.0604878048781,
BEL,1972,,33120.0,,,,71.4051219512195,
BEL,1973,,33120.0,,,,71.6353658536586,
BEL,1974,,33120.0,,,,71.9858536585366,
BEL,1975,,33120.0,,,,71.9712195121951,
BEL,1976,,33120.0,,,,72.119756097561,
BEL,1977,,33120.0,,,,72.7739024390244,
BEL,1978,,33120.0,,,,72.6980487804878,
BEL,1979,,33120.0,,,,73.1936585365854,
BEL,1980,,33120.0,,,,73.2070731707317,
BEL,1981,,33120.0,,,,73.6217073170732,
BEL,1982,,33120.0,,,,73.8880487804878,
BEL,1983,,33120.0,,,,73.8690243902439,
BEL,1984,,33120.0,,,,74.4048780487805,
BEL,1985,,33120.0,,,,74.520243902439,
BEL,1986,,33120.0,,,,74.7317073170732,
BEL,1987,,33120.0,,,,75.3658536585366,
BEL,1988,,33120.0,,,,75.5658536585366,
BEL,1989,,33120.0,,,,75.6326829268293,
BEL,1990,,33120.0,0.00101,,,76.0519512195122,3938244.0
BEL,1991,,33120.0,0.0201,,,76.1921951219512,4027934.0
