WB_Code,Year,Education_Spending_pct_GDP
PAN,2021,3.71198010444641
PAN,2022,3.37781000137329
PAN,2023,2.47225999832153
PER,1973,3.39172005653381
PER,1996,3.11879992485046
PER,1998,3.27817988395691
PER,1999,3.44133996963501
PER,2000,3.22802996635437
PER,2001,3.03712010383606
PER,2002,2.82056999206543
PER,2003,2.93779993057251
PER,2004,2.95787000656128
PER,2005,2.83903002738953
PER,2006,2.65281009674072
PER,2007,2.62940001487732
PER,2008,2.8677499294281
PER,2009,3.13994002342224
PER,2010,2.86730003356934
PER,2011,2.6635000705719
PER,2012,2.92276000976562
PER,2013,3.29729008674622
PER,2014,3.69599008560181
PER,2015,3.96933007240295
PER,2016,3.81316995620727
PER,2017,3.93130993843079
PER,2018,3.71392011642456
PER,2019,3.822429895401
PER,2020,4.25937986373901
PER,2021,3.92721009254456
PER,2022,3.83315992355347
PER,2023,4.23516988754272
POL,1991,3.89144992828369
POL,1992,4.1879301071167
POL,1993,4.1827597618103
POL,1995,4.31374979019165
POL,1996,6.23327016830444
POL,1998,4.92518997192383
POL,1999,4.57368993759155
POL,2000,4.96281003952026
POL,2001,5.29358005523682
POL,2002,5.37052011489868
POL,2003,5.30664014816284
POL,2004,5.33129978179932
POL,2005,5.41065979003906
POL,2006,5.18850994110107
POL,2007,4.86086988449097
POL,2008,5.02344989776611
POL,2009,4.97664022445679
POL,2010,5.08126020431519
POL,2011,4.82903003692627
POL,2012,4.83311986923218
POL,2013,4.99780988693237
POL,2014,4.93859004974365
POL,2015,4.78747987747192
POL,2016,4.62726020812988
POL,2017,4.54247999191284
POL,2018,4.55985021591187
POL,2019,4.62736988067627
POL,2020,4.80081987380981
POL,2021,4.61998987197876
POL,2022,4.31372976303101
PRI,1971,7.2505202293396
PRI,1972,7.21458005905151
PRI,1973,6.47992992401123
PRI,1974,7.28690004348755
PRI,1975,6.22974014282227
PRI,1976,7.14049005508423
PRI,1977,6.38756990432739
PRI,1978,6.68102979660034
PRI,2013,6.48108005523682
PRI,2014,6.07265996932983
PRI,2015,3.34032241682023
PRI,2016,2.78358429967595
PRI,2017,2.72538873126429
PRI,2018,2.60388715714737
PRI,2019,3.32791002069889
PRI,2020,4.28663184360846
PRI,2021,3.7296700261025
PRI,2022,3.86129930773508
PRI,2023,4.26898753959873
PRT,1973,1.63391995429993
PRT,1974,1.93535995483398
PRT,1975,3.06245994567871
PRT,1976,3.07873010635376
PRT,1978,2.90048003196716
PRT,1979,2.69930005073547
PRT,1980,3.06743001937866
PRT,1981,3.18575000762939
PRT,1982,3.32909989356995
PRT,1983,3.23281002044678
PRT,1984,3.14253997802734
PRT,1985,3.26249003410339
PRT,1986,3.04924988746643
PRT,1987,3.15797996520996
PRT,1988,3.38753008842468
PRT,1989,3.47523999214172
PRT,1990,3.56972002983093
PRT,1991,4.0713300704956
PRT,1992,4.33747005462646
PRT,1993,4.84095001220703
PRT,1994,4.67129993438721
PRT,1995,4.61330986022949
PRT,1996,5.065110206604
PRT,1999,5.0468602180481
PRT,2000,5.16384983062744
PRT,2001,5.33713006973267
PRT,2002,5.25871992111206
PRT,2003,5.28152990341187
PRT,2004,5.04638004302979
PRT,2005,5.07394981384277
PRT,2006,4.90767002105713
PRT,2007,4.92147016525269
PRT,2008,4.69609022140503
PRT,2009,5.56314992904663
PRT,2010,5.40498018264771
PRT,2011,5.11688995361328
PRT,2012,4.94226980209351
PRT,2013,5.2652997970581
PRT,2014,5.12006998062134
PRT,2015,4.8942699432373
PRT,2017,5.02685022354126
PRT,2018,4.67940998077393
PRT,2019,4.62753009796143
PRT,2020,4.86408996582031
PRT,2021,4.77342987060547
PRT,2022,4.55159997940063
PRY,1970,2.10519003868103
PRY,1971,2.26543998718262
PRY,1985,1.39584994316101
PRY,1990,1.04070997238159
PRY,1998,4.19833993911743
PRY,1999,4.23087978363037
PRY,2000,4.2302098274231
PRY,2001,3.83357000350952
PRY,2002,3.40773010253906
PRY,2003,3.3827600479126
PRY,2004,2.86989998817444
PRY,2007,2.73951005935669
PRY,2010,2.7707200050354
PRY,2011,3.69282007217407
PRY,2012,3.668790102005
PRY,2013,2.67871193892232
PRY,2014,2.59655894629063
PRY,2015,3.33377822870463
PRY,2016,3.4349799156189
PRY,2017,3.09062070242279
PRY,2018,3.2961960606943
PRY,2019,3.48983027194334
PRY,2020,3.93615007400513
PRY,2021,3.41070008277893
PRY,2022,3.39619994163513
PRY,2023,3.40649008750915
QAT,1971,3.00027990341186
QAT,1972,2.69144010543823
QAT,1973,2.86783003807068
QAT,1976,1.74697005748749
QAT,1977,1.97005999088287
QAT,1978,2.77696990966797
QAT,1998,3.57767009735107
QAT,1999,4.34530019760132
QAT,2000,3.72598004341125
QAT,2001,3.20019006729126
QAT,2002,3.84656000137329
QAT,2003,3.37393999099731
QAT,2004,3.46258997917175
QAT,2005,3.97187995910644
QAT,2008,4.22755002975464
QAT,2009,3.41315007209778
QAT,2010,4.53965997695923
QAT,2011,4.01223993301392
QAT,2012,3.50744009017944
QAT,2013,4.07384014129639
QAT,2014,3.60535001754761
QAT,2017,2.96745991706848
QAT,2019,2.80378007888794
QAT,2020,3.2336699962616
RUS,2000,2.93979001045227
RUS,2001,3.10601997375488
RUS,2002,3.83502006530762
RUS,2003,3.67853999137878
RUS,2004,3.54786992073059
RUS,2005,3.77192997932434
RUS,2006,3.86626005172729
RUS,2008,4.10174989700317
RUS,2010,4.08974230526824
RUS,2011,3.71261270253186
RUS,2012,3.79310011863708
RUS,2013,3.76382994651794
RUS,2014,4.01387977600098
RUS,2015,3.83402991294861
RUS,2016,3.76044011116028
RUS,2017,4.68990993499756
RUS,2018,4.67819976806641
RUS,2019,3.69561429198336
RUS,2020,4.01641864383637
RUS,2021,3.99480697864774
RUS,2022,4.05402755323777
RUS,2023,4.16454853394225
SAU,1981,3.89024996757507
SAU,1982,4.14254999160767
SAU,1983,5.97797012329102
SAU,1984,6.10957002639771
SAU,1986,6.25535011291504
SAU,1991,5.77946996688843
SAU,1992,5.14463996887207
SAU,1993,5.99928998947144
SAU,1994,6.34382009506226
SAU,1995,5.69247007369995
SAU,1996,4.94373989105225
SAU,1997,4.37706995010376
SAU,1998,8.28131008148193
SAU,1999,7.07226991653442
SAU,2000,5.90982007980347
SAU,2001,7.71887016296387
SAU,2002,7.63688993453979
SAU,2003,7.10509014129639
SAU,2004,6.27747011184692
SAU,2005,5.43092012405396
SAU,2006,5.89117002487183
SAU,2008,5.13781023025513
SAU,2023,5.11466979980469
SDN,2000,1.01217997074127
SDN,2002,1.16425001621246
SDN,2004,1.31254994869232
SDN,2005,1.17842996120453
SDN,2006,1.55353999137878
SDN,2008,1.85150003433227
SDN,2009,2.02213001251221
SEN,1998,2.47457003593445
SEN,1999,2.45981001853943
SEN,2000,2.46335005760193
SEN,2001,2.47150993347168
SEN,2002,2.59441995620727
SEN,2003,2.75125002861023
SEN,2004,3.07778000831604
SEN,2005,4.06443023681641
SEN,2006,3.82137989997864
SEN,2008,4.02568006515503
SEN,2009,4.92073011398315
SEN,2010,0.544770002365112
SEN,2011,4.90302991867065
SEN,2012,4.77698993682861
SEN,2013,5.68656015396118
SEN,2014,5.72907018661499
SEN,2015,5.4563798904419
SEN,2016,5.11309003829956
SEN,2017,4.74007987976074
SEN,2018,5.11019992828369
SEN,2019,5.03527021408081
SEN,2020,5.6869797706604
SEN,2021,5.61201000213623
SEN,2022,5.98753976821899
SEN,2023,6.16277045366329
SGP,1971,3.10976004600525
SGP,1972,2.86826992034912
SGP,1973,2.48882007598877
SGP,1974,2.38852000236511
SGP,1975,2.43949007987976
SGP,1976,2.69238996505737
SGP,1977,2.4507999420166
SGP,1978,2.29099988937378
SGP,1979,2.24924993515015
SGP,1980,2.55966997146606
SGP,1981,2.58365988731384
SGP,1982,3.26776003837585
SGP,1983,3.94772005081177
SGP,1988,3.65207004547119
SGP,2000,3.32130002975464
SGP,2001,3.54249000549316
SGP,2002,3.87853002548218
SGP,2003,3.98194003105164
SGP,2004,3.65276002883911
SGP,2005,3.19596004486084
SGP,2006,2.85911989212036
SGP,2007,2.9467499256134
SGP,2008,2.76460003852844
SGP,2009,3.01012992858887
SGP,2010,3.08044004440308
SGP,2011,3.03077006340027
SGP,2012,3.07085990905762
SGP,2013,2.85435009002686
SGP,2014,3.01358665503678
SGP,2015,2.99161870509909
SGP,2016,2.94466258946576
SGP,2017,2.87916382421742
SGP,2018,2.85660004615784
SGP,2019,2.72951006889343
SGP,2020,2.6869900226593
SGP,2021,2.82470989227295
SGP,2022,2.48891997337341
SGP,2023,2.14826011657715
SRB,2007,4.04879999160767
SRB,2009,4.3127498626709
SRB,2011,4.0735502243042
SRB,2016,3.50274991989136
SRB,2017,3.56539011001587
SRB,2018,3.43663001060486
SRB,2019,3.45865988731384
SRB,2021,3.14615988731384
SRB,2022,3.08255004882812
SRB,2023,3.40377998352051
SUR,2015,5.53479610522553
SUR,2016,5.64051904970974
SUR,2017,5.45861311514349
SUR,2018,4.92259355761269
SUR,2019,6.77857289012664
SUR,2020,4.58425708265782
SUR,2021,4.13154972947739
SUR,2022,3.43460841988051
SUR,2023,2.86623341491363
SVN,1991,4.07291984558105
SVN,1992,4.72125005722046
SVN,1993,4.9570198059082
SVN,1994,4.69971990585327
SVN,1995,4.90210008621216
SVN,2001,5.81461000442505
SVN,2002,5.74013996124268
SVN,2003,5.75657987594604
SVN,2004,5.68693017959595
SVN,2005,5.64437007904053
SVN,2006,5.62207984924316
SVN,2007,5.13660001754761
SVN,2008,5.13438987731934
SVN,2009,5.62079000473022
SVN,2010,5.59362983703613
SVN,2011,5.58290004730225
SVN,2012,5.6702299118042
SVN,2013,5.46767997741699
SVN,2014,5.34328985214233
SVN,2015,4.95528984069824
SVN,2016,4.84419012069702
SVN,2017,4.82381010055542
SVN,2018,4.97948980331421
SVN,2019,4.93479013442993
SVN,2020,5.41901016235352
SVN,2021,5.39167022705078
SVN,2022,5.28065013885498
SWE,1979,6.3815598487854
SWE,1980,6.54646015167236
SWE,1981,6.79096984863281
SWE,1990,5.21969985961914
SWE,1991,5.45165014266968
SWE,1992,5.26607990264893
SWE,1993,5.51495981216431
SWE,1995,6.15396022796631
SWE,1996,6.83373022079468
SWE,1998,7.05915021896362
SWE,1999,6.84252977371216
SWE,2000,6.7383599281311
SWE,2001,6.61482000350952
SWE,2002,6.91077995300293
SWE,2003,6.79678010940552
SWE,2004,6.6729998588562
SWE,2005,6.51516008377075
SWE,2006,6.37276983261108
SWE,2007,6.1867299079895
SWE,2008,6.38263988494873
SWE,2009,6.78425979614258
SWE,2010,6.56318998336792
SWE,2011,6.40656995773315
SWE,2012,7.57456016540527
SWE,2013,7.64657020568848
SWE,2014,7.62924003601074
SWE,2015,7.49443006515503
SWE,2016,7.63990020751953
SWE,2017,7.63850021362305
SWE,2018,7.69824981689453
SWE,2019,7.66306018829346
SWE,2020,7.95333003997803
SWE,2021,7.60224008560181
SWE,2022,7.31909990310669
SYR,1972,3.5835599899292
SYR,1973,3.68990993499756
SYR,1975,3.93450999259949
SYR,1976,5.83145999908447
SYR,1977,5.71441984176636
SYR,1978,5.51425981521606
SYR,1979,4.96616983413696
SYR,1980,4.57553005218506
SYR,1981,5.38392019271851
SYR,1982,5.89761018753052
SYR,1984,6.13389015197754
SYR,1985,6.07004976272583
SYR,1986,5.62294006347656
SYR,1987,4.56184005737305
SYR,1988,3.61585998535156
SYR,1989,4.03414011001587
SYR,1996,3.699049949646
SYR,2001,4.54640007019043
SYR,2002,5.26984977722168
SYR,2003,6.48084020614624
SYR,2004,5.37147998809815
SYR,2006,5.27965021133423
SYR,2007,4.86470985412598
SYR,2008,4.59525012969971
SYR,2009,5.13013982772827
TGO,1970,1.49680995941162
TGO,1979,4.72959995269775
TGO,1981,4.16519021987915
TGO,1984,3.81926989555359
TGO,1987,3.34063005447388
TGO,1992,4.01865005493164
TGO,1996,3.12451004981995
TGO,1998,2.82130002975464
TGO,1999,2.96396994590759
TGO,2000,2.77644991874695
TGO,2001,2.66750001907349
TGO,2002,2.4695200920105
TGO,2003,2.35524988174439
TGO,2004,2.20198011398315
TGO,2005,2.23748993873596
TGO,2006,2.43237996101379
TGO,2007,2.48604011535644
TGO,2008,2.38472008705139
TGO,2009,2.76807999610901
TGO,2010,2.95977997779846
TGO,2011,3.07750010490417
TGO,2012,3.37651991844177
TGO,2013,3.17475008964539
TGO,2014,3.4237699508667
TGO,2015,3.71097993850708
TGO,2016,3.6624801158905
TGO,2017,3.76526999473572
TGO,2018,4.09162998199463
TGO,2019,4.20164196626882
TGO,2020,4.08528017372931
TGO,2021,4.22702442483079
TGO,2022,3.77811083266775
TGO,2023,4.14281885166484
TJK,1993,8.18558979034424
TJK,1995,2.06590008735657
TJK,1996,2.04345011711121
TJK,1998,2.52849006652832
TJK,1999,2.07651996612549
TJK,2000,2.32871007919311
TJK,2001,2.37659001350403
TJK,2002,2.77578997612
TJK,2003,2.42078995704651
TJK,2004,2.77203011512756
TJK,2005,3.51213002204895
TJK,2006,3.40350008010864
TJK,2007,3.41326999664307
TJK,2008,3.45983004570007
TJK,2009,4.0983099937439
TJK,2010,4.00675010681152
TJK,2011,3.93511009216309
TJK,2012,4.01803016662598
TJK,2013,5.29397617900035
TJK,2014,5.59398898966753
TJK,2015,4.96774005889893
TJK,2016,5.73094142576332
TJK,2017,5.54471764262202
TJK,2018,5.38508736377556
TJK,2019,5.48427628435415
TJK,2020,5.13516829187823
TJK,2021,4.38253082077599
TJK,2022,5.39829770599001
TJK,2023,5.43682120015444
UKR,1970,4.57292985916138
UKR,1997,5.45600986480713
UKR,1998,4.44884014129639
UKR,1999,3.61807990074158
UKR,2000,4.02293014526367
UKR,2001,4.52568006515503
UKR,2002,5.24006986618042
UKR,2003,5.4001898765564
UKR,2004,5.12376022338867
UKR,2005,5.84819984436035
UKR,2006,5.97945976257324
UKR,2007,5.90244007110596
UKR,2008,6.15242004394531
UKR,2009,7.05074977874756
UKR,2011,5.93770980834961
UKR,2012,6.44269990921021
UKR,2013,6.41989994049072
UKR,2014,5.87493991851807
UKR,2015,5.33951727495092
UKR,2016,5.00977993011475
UKR,2017,5.41707992553711
UKR,2018,5.3199200630188
UKR,2019,5.44129991531372
UKR,2020,5.38231992721558
UKR,2021,5.14011001586914
URY,1979,1.98713004589081
URY,1980,2.15950989723206
URY,1984,2.37338995933533
URY,1985,2.56679010391235
URY,1986,3.1028299331665
URY,1991,2.47907996177673
URY,1992,2.41153001785278
URY,1994,2.27171993255615
URY,1995,2.521399974823
URY,1996,2.86986994743347
URY,1998,2.24337005615234
URY,2000,2.42254996299744
URY,2001,2.80096006393433
URY,2002,2.32220005989075
URY,2003,2.0682098865509
URY,2004,2.49954009056091
URY,2005,2.71475005149841
URY,2006,2.85664010047913
URY,2011,4.14937019348145
URY,2012,4.09353338283242
URY,2013,4.23892021179199
URY,2014,4.26735019683838
URY,2015,4.20636987686157
URY,2016,4.36420011520386
URY,2017,4.41787004470825
URY,2018,4.60361003875732
URY,2019,4.62833976745605
URY,2020,4.54292011260986
URY,2021,4.46065998077393
URY,2022,4.5073299407959
URY,2023,4.81125020980835
USA,2015,4.93063020706177
USA,2016,4.78327989578247
USA,2017,5.09296989440918
USA,2018,4.89502000808716
USA,2019,4.95746994018555
USA,2020,5.39531993865967
USA,2021,5.42038011550903
UZB,2013,5.74190998077393
UZB,2014,5.71323013305664
UZB,2015,5.49444007873535
UZB,2016,5.38089990615845
UZB,2017,4.48249006271362
UZB,2018,4.83589298172277
UZB,2019,6.29534678547216
UZB,2020,4.44021987915039
UZB,2021,4.13580989837646
UZB,2022,5.23477171022152
UZB,2023,5.47287597270024
ZWE,1979,2.31784009933472
ZWE,1980,2.54417991638184
ZWE,1981,3.35154008865356
ZWE,1983,4.14548015594482
ZWE,1984,5.79150009155273
ZWE,1985,7.41926002502441
ZWE,1987,11.6447601318359
ZWE,1988,12.3372898101807
ZWE,1989,12.2842302322388
ZWE,1990,12.4542598724365
ZWE,1992,22.3222103118896
ZWE,1994,44.3339805603027
ZWE,2010,1.54405999183655
ZWE,2012,6.07020998001099
ZWE,2013,5.99597978591919
ZWE,2014,6.13835000991821
ZWE,2017,2.00339007377625
ZWE,2018,2.05048990249634
ZWE,2023,0.384771297211919
